codigo,SkuEcommerce,CodigoProducto,CodigoBarras,NombreProducto,CodigoIva,Fabricante,PrincipioActivo,Marca,Departamento,Categoría,Subcategoría,PROVEEDOR,ESTADO
00312583C,110233.0,110233.0,0,Festiva 13 5Mil mililitros Masglo,,-,VARIOS,,-,VARIOS,VARIOS,OTROS PROVEEDORES,ACTIVO
500000073,110234.0,110234.0,0,FESTIVAL OREO RECREO,,-,-,LA RED,MINIMARKET,,,OTROS PROVEEDORES,ACTIVO
100027462,110235.0,100027462.0,7704768002865,FEXOFEM 180 MG 10 TABLETAS ICOM,0.0,ICOM,FEXOFENADINA,ICOM,ETICOS,ANTIHISTAMINICOS,FEXOFENADINA,COOPIDROGAS,ACTIVO
100028504,110236.0,100028504.0,8903726271551,FEXOFENADINA 120 MG 10 TABLETAS,0.0,SEVEN PHARMA COL,FEXOFENADINA,SEVEN PHARMA COL,ETICOS,ANTIHISTAMINICOS,FEXOFENADINA,COOPIDROGAS,ACTIVO
100026501,110237.0,100026501.0,0,FEXOFENADINA CLORHIDRATO 180MG 10 TABLETAS LS,0.0,-,FEXOFENADINA,LABORATORIOS LA SANTE S.A,-,ANTIHISTAMINICOS,FEXOFENADINA,COOPIDROGAS,DESCODIFICADO
7702098203105,110238.0,110238.0,0,FIBRA COCINA SCOTCH BRITE LA MAQUINA 6 ESPONJA,,-,-,N/A ,-,,,OTROS PROVEEDORES,ACTIVO
100027631,110239.0,100027631.0,7707367051005,FIBRINEXAM 500 MG 10 TABLETAS(SAV),0.0,SALUS PHARMA LABS S.A.S.,ACIDO TRANEXAMICO,SALUS PHARMA LABS S.A.S.,ETICOS,ANTIHEMORRAGICOS,ACIDO TRANEXAMICO,COOPIDROGAS,ACTIVO
500000247,110240.0,110240.0,0,FIBRINEXAN 500 MG 10 TAB,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
7707367051005,110241.0,110241.0,0,FIBRINEXAN 500MG X 10TAB,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
00312836C,110242.0,110242.0,00312836C,Fiera 13 5Mil mililitros Masglo,19.0,ALTADIS FARMACEUTICA SAS,VARIOS,,-,VARIOS,VARIOS,OTROS PROVEEDORES,ACTIVO
200028806,110243.0,200028806.0,0,FIGUBELLE GEL ABDOMEN 150 ,19.0,ALTADIS FARMACEUTICA SAS,,BELLEZA EXPRESS S.A.,CUIDADO DE LA PIEL,,,COOPIDROGAS,DESCODIFICADO
77007308720076,110244.0,110244.0,0,FIRE LIPS SOLUCION 10 Mil mililitros,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
200042903,110245.0,200042903.0,0,FITOSTIMOLINE AFTERSHAVE FCO 90 Mil mililitros,,-,TRITICUM VULGARE,EUROETIKA LTDA,CUIDADO DE LA PIEL,PRODUCTOS AFEITADA,TRITICUM VULGARE,COOPIDROGAS,DESCODIFICADO
100026377,110246.0,100026377.0,7704232002049,FITOSTIMOLINE IDROGEL 20 ,0.0,EUROETIKA LTDA,TRITICUM VULGARE,EUROETIKA LTDA,ETICOS,CICATRIZANTES,TRITICUM VULGARE,COOPIDROGAS,NUEVO
100005847,110247.0,100005847.0,7702057013158,FIXAMICIN GOTAS 15 Mil mililitros,0.0,ALTADIS FARMACEUTICA SAS,COLISTINA,TECNOQUIMICAS S.A.,MEDICAMENTOS RX,OTICOS,COLISTINA,COOPIDROGAS,ACTIVO
100027423,110248.0,100027423.0,7702057015664,FIXAN 550 MG 14 TABLETAS(PAE),0.0,TECNOQUIMICAS S.A.,RIFAXIMINA,TECNOQUIMICAS S.A.,ETICOS,ANTIBIOTICOS,RIFAXIMINA,COOPIDROGAS,NUEVO
70942000277,110249.0,110249.0,0,FLOSSER KIDS GUM X 40UNIDA SAB UVA,,-,-,SUNSTAR AMERICAS INC,ASEO ORAL,,,OTROS PROVEEDORES,ACTIVO
100028095,110250.0,100028095.0,7703445030146,FLUIMUCIL 200 MG 10 SOBRES,0.0,ZAMBON COLOMBIA S.A.,ACETILCISTEINA,ZAMBON COLOMBIA S.A.,ETICOS,EXPECTORANTES,ACETILCISTEINA,COOPIDROGAS,ACTIVO
100021051,110251.0,100021051.0,7704412175075,FLUNARIZINA 10 MG 20 TABLETAS MP,0.0,ALTADIS FARMACEUTICA SAS,,MEMPHIS PRODUCTS,ETICOS,ANTIVERTIGINOSOS,,COOPIDROGAS,ACTIVO
100024867,110252.0,100024867.0,0,FLUNARIZINA 10 MG 20 TABLETAS IC MQ,0.0,ALTADIS FARMACEUTICA SAS,FLUNARIZINA,ICOM,-,ANALGESICOS,FLUNARIZINA,COOPIDROGAS,DESCODIFICADO
500000079,110253.0,110253.0,0,FLUOFTAL FLUOROMETALONA 0 1% 5 Mil mililitros,,-,-,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
100002517,110254.0,100002517.0,0,FLUOXETINA 20 MG 14 CAPSULAS LS,0.0,ALTADIS FARMACEUTICA SAS,FLUOXETINA,LABORATORIOS LA SANTE S.A,GENERICOS,ANTIDEPRESIVOS,FLUOXETINA,COOPIDROGAS,DESCODIFICADO
100012349,110255.0,100012349.0,7703038050230,FLUOXETINA 20 MG 300 TABLETAS LP,0.0,ALTADIS FARMACEUTICA SAS,FLUOXETINA,LAPROFF,GENERICOS,ANTIDEPRESIVOS,FLUOXETINA,COOPIDROGAS,ACTIVO
B41074,110256.0,110256.0,0,FLURINEX CJA 14 TAB LEVOFLOXACINA 500,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,MEDICAMENTOS RX,,,OTROS PROVEEDORES,ACTIVO
12836,110257.0,110257.0,0,FLURINEX LEVOFLOXACINA 14 TABLETASS 500MG BIOQUIFA,,-,-,,-,,,OTROS PROVEEDORES,ACTIVO
Ñ96,110258.0,110258.0,0,FLURINEX LEVOFLOXACIONA 500MG 14 TABLETASS BIOQUIFA,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,GENERICOS,,,OTROS PROVEEDORES,ACTIVO
D1023,110259.0,110259.0,0,FONKINK 500MG AZITROMICINA 3 TAB,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
214030,110260.0,110260.0,0,FONKINK AZITROMICINA 500MG,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,-,,,OTROS PROVEEDORES,ACTIVO
500000274,110261.0,110261.0,0,FONKINK AZITROMICINA 500MG 3 TABLETASS ,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,GENERICOS,,,OTROS PROVEEDORES,ACTIVO
100023600,110262.0,100023600.0,7795323000716,FORTINI NEUTRO 400 (PAE),0.0,ALTADIS FARMACEUTICA SAS,MULTIVITAMINICO,DANONE BABY NUTRITION COL,POPULARES,VITAMINAS,MULTIVITAMINICO,COOPIDROGAS,ACTIVO
100023601,110263.0,100023601.0,7795323000723,FORTINI VAINILLA 400 (PAE),0.0,ALTADIS FARMACEUTICA SAS,MULTIVITAMINICO,DANONE BABY NUTRITION COL,POPULARES,VITAMINAS,MULTIVITAMINICO,COOPIDROGAS,NUEVO
100020274,110264.0,100020274.0,7703153028305,FORTZINK GOTAS 10 MG 30 Mil mililitros,0.0,ALTADIS FARMACEUTICA SAS,,PROCAPS S.A.,VITAMINAS,,,COOPIDROGAS,ACTIVO
100027385,110265.0,100027385.0,0,FORZ SPORT COOL SPRAY 100 Mil mililitros,,-,,LAB. GERCO S.A.,-,RUBEFACIENTES,,COOPIDROGAS,DESCODIFICADO
100027700,110266.0,100027700.0,7707210531623,FORZ SPORT COOL SPRAY FCO 100 Mil mililitros,19.0,LAB. GERCO S.A.,,LAB. GERCO S.A.,ETICOS,RUBEFACIENTES,,COOPIDROGAS,ACTIVO
200046074,110267.0,200046074.0,7704768007471,FRASCO DE ORINA FAST CARE 24 HORAS ICOM,19.0,ICOM,EXAMEN,ICOM,POPULARES,LINEA HOSPITALARIA,EXAMEN,COOPIDROGAS,NUEVO
6091403215232,110268.0,110268.0,0,FRAXIPARINE 0 3 Mil mililitros 10 JERINGAS PRELLENADAS                  ,,-,-,N/A ,-,,,OTROS PROVEEDORES,ACTIVO
6091403215249,110269.0,110269.0,0,FRAXIPARINE 0 4 Mil mililitros 10 JERINGAS PRELLENADAS                  ,,-,-,N/A ,-,,,OTROS PROVEEDORES,ACTIVO
00313979C,110270.0,110270.0,0,Fresca 13 5Mil mililitros Masglo ,,-,VARIOS,,-,VARIOS,VARIOS,OTROS PROVEEDORES,ACTIVO
100017110,110271.0,100017110.0,7707232093437,FRESHLY ESTRESSIN FORTE 50 CAPSULAS,0.0,ALTADIS FARMACEUTICA SAS,,LAB. NATURAL FRESHLY INFA,NATURALES,,,COOPIDROGAS,ACTIVO
7706667005015,110272.0,110272.0,0,FRIJOL ROJO ABURRA 500,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702189042712,110273.0,110273.0,0,FRITOLAY CRUJIENTE Y ARANDANOS 40 ,,-,-,PEPSICO ,-,,,OTROS PROVEEDORES,ACTIVO
7702354955878,110274.0,110274.0,0,FRUTIÑO MARACUYA 10G,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000061,110275.0,110275.0,0,FRUTIÑO PIÑA X 20 SOBRES ,,-,-,GLOBO VENTAS,MARKET,,,OTROS PROVEEDORES,ACTIVO
D308,110276.0,110276.0,0,FUCIFAR ACIDO FUSIDICO 2% 15 ,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,-,,,OTROS PROVEEDORES,ACTIVO
D250,110277.0,110277.0,0,FUCIFAR CREMA 15 G PHARMA,,ALTADIS FARMACEUTICA SAS,,PHARMASTER LTDA,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
100019880,110278.0,100019880.0,0,FUNEX 200 MG 7 CAPSULAS,,ALTADIS FARMACEUTICA SAS,,NOVAMED S.A.,GENERICOS,,,COOPIDROGAS,DESCODIFICADO
A00185,110279.0,110279.0,0,FUNGISTEROL CREMA 30 ,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,GENERICOS,,,OTROS PROVEEDORES,ACTIVO
G20004,110280.0,110280.0,0,FUNGISTEROL JARABEFCO 60Mil mililitros BIOQUIFAR,,,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
B41082,110281.0,110281.0,0,FUNGISTEROL SUSPENSION 60 Mil mililitros BIOQUIFAR,,,,COMIS-GCNG,-,,,OTROS PROVEEDORES,ACTIVO
100009406,110282.0,100009406.0,7702870002285,FUNIDE 250 MG 14 TABLETAS (A),0.0,ALTADIS FARMACEUTICA SAS,TERBINAFINA,LABORATORIO FRANCO COLOMB,MEDICAMENTOS RX,ANTIMICOTICOS,TERBINAFINA,COOPIDROGAS,ACTIVO
7708952877130,110283.0,110283.0,0,FURM CREMA TOPICA 15,,ALTADIS FARMACEUTICA SAS,,COMIS-GCNG,-,,,OTROS PROVEEDORES,ACTIVO
100023651,110284.0,100023651.0,0,FUROSEMIDA 40 MG 300 TABLETAS MK,,ALTADIS FARMACEUTICA SAS,FUROSEMIDA,TECNOQUIMICAS S.A.,-,ANTIHIPERTENSIVOS,FUROSEMIDA,COOPIDROGAS,DESCODIFICADO
100004665,110285.0,100004665.0,7703178000188,FUZOLPAULY 150 MG 1 CAPSULA,0.0,ALTADIS FARMACEUTICA SAS,FLUCONAZOL,LABORATORIO FRANCO COLOMB,MEDICAMENTOS RX,ANTIMICOTICOS,FLUCONAZOL,COOPIDROGAS,ACTIVO
100004669,110286.0,100004669.0,0,FUZOLPAULY 150 MG 4 CAPSULAS (A)(PAE),,ALTADIS FARMACEUTICA SAS,FLUCONAZOL,LABORATORIO FRANCO COLOMB,MEDICAMENTOS RX,ANTIMICOTICOS,FLUCONAZOL,COOPIDROGAS,DESCODIFICADO
100024989,110287.0,100024989.0,7707232091471,Fybofort Complex Forte Con Prebioticos 400 G,0.0,ALTADIS FARMACEUTICA SAS,FIBRA NATURAL,LAB. NATURAL FRESHLY INFA,ETICOS,REGULADORES DIGESTIVOS,FIBRA NATURAL,COOPIDROGAS,ACTIVO
100023187,110288.0,100023187.0,7703889159410,FYNEXIN GEL 5% TUBO 20 ,0.0,ALTADIS FARMACEUTICA SAS,IBUPROFEN,LABORATORIOS CHALVER DE C,ETICOS,ANALGESICOS,IBUPROFEN,COOPIDROGAS,ACTIVO
7709100506933,110289.0,110289.0,0,FYRELESS SOLUCION 10Mil mililitros,,,,COMIS-GCNG,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
500000283,110290.0,110290.0,0,GACTRITE ARMONIZA CON ALE VERA X 120 Mil mililitros,,-,-,DICOLFARMA,NATURALES,,,OTROS PROVEEDORES,ACTIVO
500000284,110291.0,110291.0,0,GACTRITE CON  ALOE V ERA 120 Mil mililitros,,-,-,COMIS-GCNG,-,,,OTROS PROVEEDORES,ACTIVO
1020414009795,110292.0,110292.0,0,GAFA LABORATORIO UDUKE,,ALTADIS FARMACEUTICA SAS,,N/A ,-,,,OTROS PROVEEDORES,ACTIVO
200038716,110293.0,200038716.0,0,GAFAS DE LECTURA VISION 1 75 CUADRADAS NTI,19.0,-,COMPLEMENTARIOS,NEW TRADE INTERNATIONAL S,-,OFTALMOLOGICOS,COMPLEMENTARIOS,COOPIDROGAS,DESCODIFICADO
200038717,110294.0,200038717.0,0,GAFAS DE LECTURA VISION 2 00 CUADRADAS NTI,19.0,-,COMPLEMENTARIOS,NEW TRADE INTERNATIONAL S,-,OFTALMOLOGICOS,COMPLEMENTARIOS,COOPIDROGAS,DESCODIFICADO
200038712,110295.0,200038712.0,0,GAFAS DE LECTURA VISION 2 25 RECTANGULAR NTI,,-,COMPLEMENTARIOS,NEW TRADE INTERNATIONAL S,-,OFTALMOLOGICOS,COMPLEMENTARIOS,COOPIDROGAS,DESCODIFICADO
HT2057,110296.0,110296.0,0,GAFAS INDUSTRIAL,,ALTADIS FARMACEUTICA SAS,,MULTIFARMA,-,,,OTROS PROVEEDORES,ACTIVO
500000374,110297.0,110297.0,0,GAFAS INDUSTRIALES,,ALTADIS FARMACEUTICA SAS,,MULTIFARMA,-,,,OTROS PROVEEDORES,ACTIVO
7707263004631,110298.0,110298.0,0,GALEZOL 500 X 6 TABLETAS,,-,-,COMIS-GCNG,MEDICAMENTOS RX,,,OTROS PROVEEDORES,ACTIVO
200041610,110299.0,200041610.0,0,GALLETA COLOMBINA SURTIDAS CAJA 200 ,,-,-,,-,,,COOPIDROGAS,DESCODIFICADO
7702011007070,110300.0,110300.0,7702011007070,GALLETA CRAKENAS SALTIN INTEGRAL 8 UNIDADES,,-,GALLETAS,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000004,110301.0,110301.0,0,GALLETA FESTIVAL CHOCOLATE X12 UNIDADES,,-,-,N/A ,MARKET,,,OTROS PROVEEDORES,ACTIVO
200035038,110302.0,200035038.0,7702011046949,GALLETA MAX COCO WAFER 10 UNIDADES,19.0,DISTRIBUIDORA COLOMBINA L,GALLETAS,COLOMBINA S.A.,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,NUEVO
7590011251100,110303.0,110303.0,0,GALLETA OREO 36 G 12 PAQUETES,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000064,110304.0,110304.0,0,GALLETA OREO ORIGINAL 36  X 12,,-,-,DISTRIBUCIONES ,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000065,110305.0,110305.0,0,GALLETA OREO ORIGINAL X 6,,-,-,DISTRIBUCIONES ,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702025125173,110306.0,110306.0,0,GALLETA SALTIN DF X 4 UNIDADES,,-,-,MULTIFARMA,-,,,OTROS PROVEEDORES,ACTIVO
7702025185344,110307.0,110307.0,0,GALLETA SALTIN NOEL TRADICIONAL  4 TACOS 354 ,,-,-,LA RED,MARKET,,,OTROS PROVEEDORES,ACTIVO
200040979,110308.0,200040979.0,7702025185344,GALLETA SALTIN NOEL TRADICIONAL 3 TACOS,19.0,COMERCIAL NUTRESA S.A.S,GALLETAS,COMERCIAL NUTRESA S.A.S,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,ACTIVO
500000011,110309.0,110309.0,0,GALLETA SALTIN ROJO 216-24,,-,-,LA RED,-,,,OTROS PROVEEDORES,ACTIVO
500000066,110310.0,110310.0,0,GALLETA THOS MIEL X27 ,,-,-,LA RED,-,,,OTROS PROVEEDORES,ACTIVO
7702007009989,110311.0,110311.0,0,GALLETAS CHOCOLAT JUMBO MIX 60  12 UNIDADES,,-,-,MULTIFARMA,CONFITERIA,,,OTROS PROVEEDORES,ACTIVO
7702011271686,110312.0,110312.0,0,GALLETAS CRAKENAS CLUB PG 8 LL10 UNIDADESE,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
200037920,110313.0,200037920.0,7702011274656,GALLETAS CRAKENAS FIBRA MIEL PG 8 LL 10,19.0,DISTRIBUIDORA COLOMBINA L,GALLETAS,COLOMBINA S.A.,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,ACTIVO
200044884,110314.0,200044884.0,0,GALLETAS DUCALES PACK 3 TACOS 315 ,19.0,-,GALLETAS,COMERCIAL NUTRESA S.A.S,-,CONFITERIA,GALLETAS,COOPIDROGAS,DESCODIFICADO
7702025147915,110315.0,110315.0,0,GALLETAS DUCALES TACO X 3 UNIDADES,,-,-,LA RED,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000009,110316.0,110316.0,0,GALLETAS DUX INTEALES X9UNIDADES,,-,-,LA RED ,MINIMARKET,,,OTROS PROVEEDORES,ACTIVO
200005590,110317.0,200005590.0,7702025101306,GALLETAS DUX NOEL 9 UNIDADES,19.0,COMERCIAL NUTRESA S.A.S,GALLETAS,COMERCIAL NUTRESA S.A.S,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,ACTIVO
7702025185368,110318.0,110318.0,7702025185368,GALLETAS DUX NOEL INTEAL 9 UNIDADES,,-,GALLETAS,LA RED,MARKET,,,OTROS PROVEEDORES,ACTIVO
200005593,110319.0,200005593.0,0,GALLETAS FESTIVAL FRESA 12 PAQUETES,,ALTADIS FARMACEUTICA SAS,GALLETAS,COMERCIAL NUTRESA S.A.S,CONFITERIA,CONFITERIA,GALLETAS,COOPIDROGAS,DESCODIFICADO
200041170,110320.0,200041170.0,7702025126996,GALLETAS FESTIVAL SURTIDAS 12 UNIDADES,19.0,COMERCIAL NUTRESA S.A.S,GALLETAS,COMERCIAL NUTRESA S.A.S,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,ACTIVO
7702025146178,110321.0,110321.0,0,GALLETAS MINICHIPS  35 G 12 UNIDADES,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702011274656,110322.0,110322.0,0,GALLETAS MULTICEREAL MIEL 300 G PG 8 LL 10 UNIDADES,,-,-,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702117018772,110323.0,110323.0,0,GALLETAS NAVIDAD 160 ,,-,-,GLOBOVENTAS,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702025148578,110324.0,110324.0,7702025148578,GALLETAS TOSH AJONJOLI FIT 225 S 9 UNIDADES,,-,GALLETAS,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702025148448,110325.0,110325.0,7702025148448,GALLETAS TOSH MIEL 9 PAQUETES,,-,GALLETAS,MULTIFARMA,MARKET,,,OTROS PROVEEDORES,ACTIVO
200043334,110326.0,200043334.0,7702025148448,GALLETAS TOSH MIEL FIT 243 S 9 UNIDADES,19.0,COMERCIAL NUTRESA S.A.S,GALLETAS,COMERCIAL NUTRESA S.A.S,POPULARES,CONFITERIA,GALLETAS,COOPIDROGAS,NUEVO
100013650,110327.0,100013650.0,7707236675882,GANFORT GOTERO 3 Mil mililitros (3%+)(PAE),0.0,ALTADIS FARMACEUTICA SAS,,ABBVIE S.A.S.,MEDICAMENTOS OTC,,,COOPIDROGAS,ACTIVO
100023173,110328.0,100023173.0,751273785216,GARCINIA MANGOSTANA 2000 MG 60 SOFTGELS,19.0,ALTADIS FARMACEUTICA SAS,VITAMINAS,HEALTHY AMERICA COLOMBIA,POPULARES,PRODUCTOS NATURALES,VITAMINAS,COOPIDROGAS,ACTIVO
200035766,110329.0,200035766.0,7707228360543,GASA ALFA ESTERIL TEJIDA 3X3 6 SOBRES,0.0,ALTADIS FARMACEUTICA SAS,GASAS,ALFA TRADING SAS,POPULARES,PRIMEROS AUXILIOS,GASAS,COOPIDROGAS,ACTIVO
100022484,110330.0,100022484.0,0,GASA LUBRICADA PHARMATEX 1/2 X 1 YD,0.0,ALTADIS FARMACEUTICA SAS,,MEREY SAS,PRIMEROS AUXILIOS,,,COOPIDROGAS,DESCODIFICADO
100022485,110331.0,100022485.0,7707351230294,GASA LUBRICADA PHARMATEX 7 5X7 5CM 5 SB,0.0,ALTADIS FARMACEUTICA SAS,GASAS,MEREY SAS,POPULARES,PRIMEROS AUXILIOS,GASAS,COOPIDROGAS,ACTIVO
300001016,110332.0,110332.0,0,GASA PRECORTADA 7 5 X 7 5 CM 200 UNIDADES ALLMED,,-,-,ALLMED-ALLERS,HOSPITALARIOS,,,OTROS PROVEEDORES,ACTIVO
7707364806707,110333.0,110333.0,0,GASA PRECORTADA 7 5 X 7 5 CM 200 UNIDADES ALLMED  ,,-,-,ALLMED-ALLERS,HOSPITALARIOS,,,OTROS PROVEEDORES,ACTIVO
7702090022728,110334.0,110334.0,0,GASEOSA MANZANA POSTOBON 3LIT,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702192043546,110335.0,110335.0,0,GASEOSA PEPSI 3 125LIT,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000042,110336.0,110336.0,0,GASEOSA PEPSI 400 Mil mililitros,,-,-,POSTOBON,MINIMARKET,,,OTROS PROVEEDORES,ACTIVO
770209023,110337.0,110337.0,770209023,GASEOSA POSTOBON 3 125 LT SURTDA,,ALTADIS FARMACEUTICA SAS,,GASEOSAS POSADA TOBON S.A,NEVERA-GASEOS-REFRESC,,,OTROS PROVEEDORES,ACTIVO
500000086,110338.0,110338.0,0,GASEOSA POSTOBON COLOMBIANA X 250Mil mililitros,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000085,110339.0,110339.0,0,GASEOSA POSTOBON MANZANA  X 250Mil mililitros,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
7702090022759,110340.0,110340.0,0,GASEOSA UVA POSTOBON 3 125Mil mililitros,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000084,110341.0,110341.0,0,GASEOSA UVA POSTOBON 400 Mil mililitros,,-,-,POSTOBON,-,,,OTROS PROVEEDORES,ACTIVO
100028344,110342.0,100028344.0,7704768005729,GASLID CALENDULA SABOR CER 360Mil mililitros ICOM,0.0,ICOM,CALENDULA,ICOM,ETICOS,PRODUCTOS NATURALES,CALENDULA,COOPIDROGAS,ACTIVO
100024329,110343.0,100024329.0,7703234104478,GASTACID FRUTOS ROJOS 12 SOBRES,0.0,,,BIOCHEM FARMACEUTICA DE C,MEDICAMENTOS OTC,,,COOPIDROGAS,ACTIVO
100015105,110344.0,100015105.0,0,GASTRIDE 5 MG 30 TABLETAS(A),0.0,ALTADIS FARMACEUTICA SAS,MOSAPRIDA,LAB. LEGRAND S.A.,-,REGULADORES DIGESTIV,MOSAPRIDA,COOPIDROGAS,DESCODIFICADO
D02,110345.0,110345.0,0,GASTRO FUL MAX 350 Mil mililitros,,ALTADIS FARMACEUTICA SAS,,MULTIFARMA,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
7702057803278,110346.0,110346.0,0,GASTROFAST ADVANCE 10 SACHETS TQ,,,,TECNOQUIMICAS S.A.,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
100027966,110347.0,100027966.0,7702057803292,GASTROFAST ADVANCE 12 SACHETS X 10 Mil mililitros,0.0,TECNOQUIMICAS S.A.,,TECNOQUIMICAS S.A.,ETICOS,ANTIACIDOS,,COOPIDROGAS,ACTIVO
7702057803292,110348.0,110348.0,0,GASTROFAST ADVANCE PLEX 12 SCH,,ALTADIS FARMACEUTICA SAS,,TECNOQUIMICAS S.A.,MEDICAMENTOS OTC,,,OTROS PROVEEDORES,ACTIVO
100024393,110349.0,100024393.0,0,GASTRUM FAST MASTICABLE 12 TABLETAS,,ALTADIS FARMACEUTICA SAS,FAMOTIDINA,LABORATORIO FRANCO COLOMB,-,ANTIULCEROSOS,FAMOTIDINA,COOPIDROGAS,DESCODIFICADO
100023099,110350.0,100023099.0,7795368000573,GATIDEX SUSPENSION OFTALMICA 5 Mil mililitros (PAE),0.0,ALTADIS FARMACEUTICA SAS,,MEGALABS COLOMBIA SAS,ETICOS,OFTALMOLOGICOS,,COOPIDROGAS,ACTIVO
500000041,110351.0,110351.0,0,GATORADE BLUE ICE X 500 Mil mililitros,,-,-,GASEOSAS POSADA TOBON S.A,MARKET,,,OTROS PROVEEDORES,ACTIVO
500000076,110352.0,110352.0,0,GATORADE MANDARINA 500 Mil mililitros,,-,-,GRUPO EMPRESARIAL GIRALDO S.A.,-,,,OTROS PROVEEDORES,ACTIVO
7702090027,110353.0,110353.0,0,GATORADE MARACUYA 500Mil mililitros,,ALTADIS FARMACEUTICA SAS,,GASEOSAS POSADA TOBON S.A,NEVERA-GASEOS-REFRESC,,,OTROS PROVEEDORES,ACTIVO
100012840,110354.0,100012840.0,7707232090498,GAX OFF 500 MG 50 CAPSULAS,0.0,ALTADIS FARMACEUTICA SAS,,LAB. NATURAL FRESHLY INFA,NATURALES,,,COOPIDROGAS,ACTIVO
7709233974432,110355.0,110355.0,0,GAZOLEX ALGIN/CARBO/BICARB X 12 SACHET,,-,-,COMIS-GCNG,MEDICAMENTOS RX,,,OTROS PROVEEDORES,ACTIVO
7707228369041,110356.0,110356.0,0,GEL ANTIBACTERIAL ALFA 120Mil mililitros,,-,-,ALFA LABORATORIOS,-,,,OTROS PROVEEDORES,ACTIVO
7707228369485,110357.0,110357.0,0,GEL ANTIBACTERIAL ALFA 200 Mil mililitros,,-,-,ALFA LABORATORIOS,HOSPITALARIOS,,,OTROS PROVEEDORES,ACTIVO
200040677,110358.0,200040677.0,0,GEL ANTIBACTERIAL LAVODERM 60 Mil mililitros,0.0,,,N/A ,-,,,COOPIDROGAS,DESCODIFICADO
200040624,110359.0,200040624.0,0,GEL ANTIBACTERIAL MAWIE 500 Mil mililitros ,,ALTADIS FARMACEUTICA SAS,GELES,SAMARA COSMETICS S.A.S,-,CUIDADO PIEL,GELES,COOPIDROGAS,DESCODIFICADO
40130000,110360.0,110360.0,0,Gel Antibacterial Rodher 130 Mil mililitros,,ALTADIS FARMACEUTICA SAS,VARIOS,,-,VARIOS,VARIOS,OTROS PROVEEDORES,ACTIVO
26187859,110361.0,110361.0,0,GEL ANTIBACTERIAL X 55Mil mililitros ,,ALTADIS FARMACEUTICA SAS,,MULTIF,-,,,OTROS PROVEEDORES,ACTIVO
