punto_de_venta,codigo,nombre_producto,inventario_caja,inventario_blister,inventario_unidad,venta_m3,venta_m2,venta_m1,promedio_venta,prom_2_meses,rotacion_diaria,Fecha_activacion,clasificacion,inv_minimo,inv_maximo,inv_fraccion,desviacion_inventario,cant_compra,mayor_costo,inv_avaluado,compra_valuada,cant_exceso
metro 33045,100024868,AMLODIPINO 5 MG 10 TBS ICOM MQ,6.0,0.0,0.0,11.0,12.0,19.0,14.0,15.5,0.4667,,E,7.0,7.0,6.0,deficit,1.0,2247.0,13482.0,2247.0,0.0
metro 33045,200038772,CARAMELOS MASTICABLE NAT.EVOL.12SBS ICOM,4.0,0.0,3.0,11.08,10.5,8.75,10.11,9.62,0.337,,E,5.0,5.0,4.25,deficit,1.0,12701.5,53981.38,12701.5,0.0
metro 33045,200045491,COPITOS ECO AMOROSITO PG50 LLE60UND ICOM,2.0,0.0,0.0,4.0,2.0,5.0,3.67,3.5,0.1222,,A,3.0,3.0,2.0,deficit,1.0,1838.5,3677.0,1838.5,0.0
metro 33045,E125,"CORTISOLONA LOCION 0,5% LABQUIFAR",1.0,0.0,0.0,5.0,1.0,2.0,2.67,1.5,0.0889,,A,2.0,2.0,1.0,deficit,1.0,5878.09,5878.09,5878.09,0.0
minimarket 31447,100027604,BENLIC CREMA 20 GR (SAV),1.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,0.0222,24/12/2024,N,2.0,2.0,1.0,deficit,1.0,9634.5,9634.5,9634.5,0.0
minimarket 31447,200043841,COPITOS BIODEGRADABLES PAG50LL80 MK,1.0,0.0,0.0,0.0,0.0,2.0,0.67,1.0,0.0222,25/01/2025,N,2.0,2.0,1.0,deficit,1.0,6174.0,6174.0,6174.0,0.0
minimarket 31447,500000017,CHOCOLATINA JUMBO MANI 12 UND 35 GR,0.0,0.0,4.0,0.25,0.42,1.0,0.56,0.71,0.0186,,B,1.0,1.0,0.33,deficit,1.0,0.0,0.0,0.0,0.0
pasoancho 33511,200001991,CYCLOFEM 1 AMPOLLA,8.0,0.0,0.0,20.0,16.0,15.0,17.0,15.5,0.5667,,E,9.0,9.0,8.0,deficit,1.0,20027.24,160217.92,20027.24,0.0
unicentro 34391,100024723,BENIDETIL 1.5MG MENT 120 ML SPR ICOM,2.0,0.0,0.0,2.0,6.0,9.0,5.67,7.5,0.1889,,E,3.0,3.0,2.0,deficit,1.0,8855.0,17710.0,8855.0,0.0
calle_quinta 40285,200038132,CHA.HEAD-SHOULDERS LIMPIEZA RENOV.180 ML,1.0,0.0,0.0,3.0,2.0,0.0,1.67,1.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,10187.0,10187.0,10187.0,0.0
calle_quinta 40285,200040860,AREQUIPE ALPINA AREQUIPITO 50 GR 10UND,0.0,0.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0167,,B,1.0,1.0,0.3,deficit,1.0,0.0,0.0,0.0,0.0
podium 29434,100023966,ELECTROLIT HIDRATANTE FRESA KIWI 625 ML,12.0,0.0,0.0,26.0,48.0,22.0,32.0,35.0,1.0667,,E,17.0,17.0,12.0,deficit,5.0,6803.0,81636.0,34015.0,0.0
podium 29434,E086,BETAZKOV 8MG/2ML CAJA 5 AMPOLLAS,4.0,0.0,4.0,10.6,17.8,9.2,12.53,13.5,0.4178,,E,7.0,7.0,4.8,deficit,2.0,8072.05,38745.84,16144.1,0.0
calicanto 33336,200041129,TOA.NOSOTRAS NAT.PLUS CANALGEL 10 UDS,4.0,0.0,0.0,11.0,6.0,10.0,9.0,8.0,0.3,,E,5.0,5.0,4.0,deficit,1.0,3672.45,14689.8,3672.45,0.0
carmesi 33593,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,0.0,0.0,11.0,0.63,0.92,0.63,0.73,0.78,0.0242,,B,1.0,1.0,0.46,deficit,1.0,44851.0,20631.46,44851.0,0.0
carmesi 33593,100022340,TUTOS PROPOLEO HEDERA HELIX 120 ML ICOM,3.0,0.0,0.0,8.0,9.0,5.0,7.33,7.0,0.2444,,E,4.0,4.0,3.0,deficit,1.0,9516.0,28548.0,9516.0,0.0
carmesi 33593,7702025142910,GALLETA FESTIVAL MINICHIPS X12UND,5.0,0.0,0.0,28.0,16.0,19.0,21.0,17.5,0.7,,E,11.0,11.0,5.0,deficit,6.0,1075.67,5378.35,6454.02,0.0
carmesi 33593,7702025142910,GALLETA FESTIVAL MINICHIPS X12UND,5.0,0.0,0.0,28.0,16.0,19.0,21.0,17.5,0.7,,E,11.0,11.0,5.0,deficit,6.0,1058.58,5292.9,6351.48,0.0
ciudadela 28233,200001983,PANITOS HUM.PEQUENIN ACOLCHAMAX 24 UND,1.0,0.0,0.0,2.0,5.0,1.0,2.67,3.0,0.0889,,A,2.0,2.0,1.0,deficit,1.0,3962.38,3962.38,3962.38,0.0
ciudadela 28233,200033440,GEL EGO EXTREME MAX 110 ML,1.0,0.0,0.0,1.0,1.0,3.0,1.67,2.0,0.0556,,B,2.0,2.0,1.0,deficit,1.0,2456.0,2456.0,2456.0,0.0
cosmocentro1 34060,200006867,LACA NATURAL STYLING FUERTE 175 ML,2.0,0.0,0.0,8.0,4.0,4.0,5.33,4.0,0.1778,,E,3.0,3.0,2.0,deficit,1.0,13032.01,26064.02,13032.01,0.0
cosmocentro2 35981,7703460075917,JUGO HIT MORA 500 ML,3.0,0.0,0.0,12.0,3.0,6.0,7.0,4.5,0.2333,,E,4.0,4.0,3.0,deficit,1.0,1974.75,5924.25,1974.75,0.0
cosmocentro3 28047,100016258,SUERO FISIOLOGICO QUIBI BOLSA 250 ML,1.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,0.0222,23/12/2024,N,2.0,2.0,1.0,deficit,1.0,3162.0,3162.0,3162.0,0.0
globald 26873,L42117,REFLEXAL  METOCARBAMOL 750MG 20,0.0,0.0,7.0,3.1,5.5,3.35,3.98,4.42,0.1328,,A,3.0,3.0,0.35,deficit,3.0,6100.0,2135.0,18300.0,0.0
globald 26873,L42117,REFLEXAL  METOCARBAMOL 750MG 20,0.0,0.0,7.0,3.1,5.5,3.35,3.98,4.42,0.1328,,A,3.0,3.0,0.35,deficit,3.0,6288.8,2201.08,18866.4,0.0
holguines 33044,100006143,MAREOL 72 TABLETAS,0.0,0.0,24.0,0.0,3.17,0.5,1.22,1.84,0.0408,,B,1.0,1.0,0.33,deficit,1.0,45095.0,14881.35,45095.0,0.0
holguines 33044,100026053,LOSAN 50 MG 30 TABLETAS ICOM,8.0,0.0,0.0,16.0,14.0,23.0,17.67,18.5,0.5889,,E,9.0,9.0,8.0,deficit,1.0,6442.0,51536.0,6442.0,0.0
holguines 33044,7702025142910,GALLETA FESTIVAL MINICHIPS X12UND,5.0,0.0,0.0,17.0,9.0,10.0,12.0,9.5,0.4,,E,6.0,6.0,5.0,deficit,1.0,1075.67,5378.35,1075.67,0.0
holguines 33044,7702025142910,GALLETA FESTIVAL MINICHIPS X12UND,5.0,0.0,0.0,17.0,9.0,10.0,12.0,9.5,0.4,,E,6.0,6.0,5.0,deficit,1.0,1058.58,5292.9,1058.58,0.0
ingenio 38147,100009674,SILDENAFIL MASTICABLE 2 TABLETAS LS,1.0,0.0,0.0,3.0,5.0,8.0,5.33,6.5,0.1778,,E,3.0,3.0,1.0,deficit,2.0,6117.0,6117.0,12234.0,0.0
ingenio 38147,7707290874627,LUBRICANTE MULTIORGASMO X 7M SEN INTIMO,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.5,0.0333,30/12/2024,N,3.0,3.0,1.0,deficit,2.0,3361.5,3361.5,6723.0,0.0
ingenio 38147,7709740450399,NOKTOS JBE 120 ML,3.0,0.0,0.0,4.0,5.0,11.0,6.67,8.0,0.2222,,E,4.0,4.0,3.0,deficit,1.0,6600.0,19800.0,6600.0,0.0
ingenio 38147,7709740450399,NOKTOS JBE 120 ML,3.0,0.0,0.0,4.0,5.0,11.0,6.67,8.0,0.2222,,E,4.0,4.0,3.0,deficit,1.0,6500.0,19500.0,6500.0,0.0
ingenio 38147,7709740450399,NOKTOS JBE 120 ML,3.0,0.0,0.0,4.0,5.0,11.0,6.67,8.0,0.2222,,E,4.0,4.0,3.0,deficit,1.0,6600.0,19800.0,6600.0,0.0
minimarket 31447,200033112,JAB ANTISEF ANTIACNE AZUFRE 100 GR ICOM,1.0,0.0,0.0,2.0,2.0,1.0,1.67,1.5,0.0556,,B,2.0,2.0,1.0,deficit,1.0,2271.0,2271.0,2271.0,0.0
minimarket 31447,200045052,GOMAS GRISSLY SANDIA 70 GR,2.0,0.0,0.0,0.0,1.0,4.0,1.67,2.5,0.0556,28/12/2024,N,5.0,5.0,2.0,deficit,3.0,979.0,1958.0,2937.0,0.0
minimarket 31447,500000017,CHOCOLATINA JUMBO MANI 12 UND 35 GR,0.0,0.0,4.0,0.25,0.42,1.0,0.56,0.71,0.0186,,B,1.0,1.0,0.33,deficit,1.0,2512.11,829.0,2512.11,0.0
minimarket 31447,G054,SUPRIBAC F160-800 10 TBL BIOQUIFAR,1.0,0.0,0.0,1.0,3.0,3.0,2.33,3.0,0.0778,,A,2.0,2.0,1.0,deficit,1.0,5474.3,5474.3,5474.3,0.0
minimarket 31447,G054,SUPRIBAC F160-800 10 TBL BIOQUIFAR,1.0,0.0,0.0,1.0,3.0,3.0,2.33,3.0,0.0778,,A,2.0,2.0,1.0,deficit,1.0,5600.0,5600.0,5600.0,0.0
unicentro 34391,100001965,LECHE DE MAGNESIA PHILLIPS 120 ML,1.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.1,,A,2.0,2.0,1.0,deficit,1.0,12890.0,12890.0,12890.0,0.0
unicentro 34391,100021084,MIELTERTOS NOCHE PANELA LIMON 6 SBSMIE N,0.0,0.0,3.0,2.0,2.0,0.5,1.5,1.25,0.05,,B,2.0,2.0,0.5,deficit,2.0,10373.5,5186.75,20747.0,0.0
unicentro 34391,100025673,NOXPIRIN SINUS 12 TABLETAS PAG 10 LLE 12,2.0,0.0,0.0,4.0,8.0,4.0,5.33,6.0,0.1778,,E,3.0,3.0,2.0,deficit,1.0,12068.33,24136.66,12068.33,0.0
calle_quinta 40285,100009760,NOFERTYL AMP.1 ML C/JER.(P)9016(SC)(SF),1.0,0.0,0.0,2.0,1.0,4.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,8210.0,8210.0,8210.0,0.0
calle_quinta 40285,100016860,PLURIGRAM 500 MG 10 TABLETAS,1.0,0.0,0.0,6.3,3.0,4.0,4.43,3.5,0.1478,,E,2.0,2.0,1.0,deficit,1.0,8517.0,8517.0,8517.0,0.0
calle_quinta 40285,100018857,LOMOTIL 2.5 MG 12 CAJAS X 4 TABLETAS,0.0,0.0,4.0,0.08,0.17,0.58,0.28,0.38,0.0092,,L,1.0,1.0,0.08,deficit,1.0,99459.0,7956.72,99459.0,0.0
calle_quinta 40285,1020700105,TRAMASINDOL FCO 10ML,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,3415.64,3415.64,3415.64,0.0
calle_quinta 40285,1020700105,TRAMASINDOL FCO 10ML,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,3600.0,3600.0,3600.0,0.0
calle_quinta 40285,1020700105,TRAMASINDOL FCO 10ML,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,3600.0,3600.0,3600.0,0.0
calle_quinta 40285,200012691,JERINGA 3P 20ML 21X1 1/2 C.AGU.PRE.ETER.,5.0,0.0,0.0,14.0,6.0,37.0,19.0,21.5,0.6333,,E,10.0,10.0,5.0,deficit,5.0,343.0,1715.0,1715.0,0.0
calle_quinta 40285,7622300212230,GALLETA RITZ 67 GR TACO,1.0,0.0,0.0,5.0,5.0,4.0,4.67,4.5,0.1556,,E,2.0,2.0,1.0,deficit,1.0,1243.4,1243.4,1243.4,0.0
calle_quinta 40285,7622300212230,GALLETA RITZ 67 GR TACO,1.0,0.0,0.0,5.0,5.0,4.0,4.67,4.5,0.1556,,E,2.0,2.0,1.0,deficit,1.0,1258.45,1258.45,1258.45,0.0
podium 29434,G054,SUPRIBAC F 10 TBL BIOQUIFAR,1.0,0.0,0.0,2.0,3.0,5.0,3.33,4.0,0.1111,,A,2.0,2.0,1.0,deficit,1.0,5474.3,5474.3,5474.3,0.0
podium 29434,G054,SUPRIBAC F 10 TBL BIOQUIFAR,1.0,0.0,0.0,2.0,3.0,5.0,3.33,4.0,0.1111,,A,2.0,2.0,1.0,deficit,1.0,5600.0,5600.0,5600.0,0.0
calicanto 33336,100007908,PEPSAMAR 100 TABLETAS,0.0,1.0,0.0,0.3,0.3,0.2,0.27,0.25,0.0089,,L,1.0,1.0,0.1,deficit,1.0,30533.0,3053.3,30533.0,0.0
calicanto 33336,100008821,FLUIMUCIL 600 MG 30 SBS,0.0,0.0,2.0,0.53,0.4,0.13,0.35,0.26,0.0118,,L,1.0,1.0,0.07,deficit,1.0,78853.0,5519.71,78853.0,0.0
calicanto 33336,200044397,EUGICA COFF HERBAL LOZENGES 120 CARAMELO,1.0,1.0,0.0,2.87,2.2,0.87,1.98,1.54,0.066,,B,2.0,2.0,1.07,deficit,1.0,36746.78,39319.05,36746.78,0.0
carmesi 33593,100012222,PRUEBA DE EMBARAZO MIDSTREAM ICOM,5.0,0.0,0.0,7.0,12.0,14.0,11.0,13.0,0.3667,,E,6.0,6.0,5.0,deficit,1.0,5213.33,26066.65,5213.33,0.0
carmesi 33593,G077,XINPA 500 MG 6 TBL WHESTHER,3.0,0.0,0.0,6.0,12.0,7.0,8.33,9.5,0.2778,,E,4.0,4.0,3.0,deficit,1.0,12894.44,38683.32,12894.44,0.0
ciudadela 28233,7702192218050,GATORADE MANDARINA 500 ML,2.0,0.0,0.0,2.0,9.0,4.0,5.0,6.5,0.1667,,E,3.0,3.0,2.0,deficit,1.0,2591.0,5182.0,2591.0,0.0
ciudadela 28233,7702192218050,GATORADE MANDARINA 500 ML,2.0,0.0,0.0,2.0,9.0,4.0,5.0,6.5,0.1667,,E,3.0,3.0,2.0,deficit,1.0,2605.0,5210.0,2605.0,0.0
ciudadela 28233,7702192218050,GATORADE MANDARINA 500 ML,2.0,0.0,0.0,2.0,9.0,4.0,5.0,6.5,0.1667,,E,3.0,3.0,2.0,deficit,1.0,2591.18,5182.36,2591.18,0.0
cosmocentro1 34060,100019971,ROSUVINA 10 MG 28 TABLETAS (A),1.0,0.0,0.0,5.0,1.0,1.0,2.33,1.0,0.0778,,A,2.0,2.0,1.0,deficit,1.0,56179.25,56179.25,56179.25,0.0
cosmocentro1 34060,200042323,GEL HID.NIVEA CUID. HYALURON FRESH 100ML,1.0,0.0,0.0,4.0,1.0,3.0,2.67,2.0,0.0889,,A,2.0,2.0,1.0,deficit,1.0,24437.0,24437.0,24437.0,0.0
cosmocentro1 34060,E437,TOALLITAS HUMEDAS WINNY ALOE VERA 100 UND,1.0,0.0,0.0,4.0,8.0,0.0,4.0,4.0,0.1333,,E,2.0,2.0,1.0,deficit,1.0,8823.6,8823.6,8823.6,0.0
cosmocentro2 35981,100004282,NEO FUNGINA POLVO 40 GR,1.0,0.0,0.0,5.0,2.0,4.0,3.67,3.0,0.1222,,A,3.0,3.0,1.0,deficit,2.0,11487.0,11487.0,22974.0,0.0
cosmocentro2 35981,200030443,GUANTE NITRILO AZUL T.M 2 UDS INVERFARMA,2.0,0.0,0.0,3.0,4.0,4.0,3.67,4.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,1591.5,3183.0,1591.5,0.0
cosmocentro2 35981,200030587,PROT.SOLAR BALAO SPF 50 10GR 24 SBS ICOM,0.0,0.0,9.0,0.13,0.17,2.04,0.78,1.1,0.026,,B,1.0,1.0,0.38,deficit,1.0,22612.0,8592.56,22612.0,0.0
cosmocentro2 35981,500000171,LAGRIKOV GOTAS 15ML,1.0,0.0,0.0,5.0,2.0,3.0,3.33,2.5,0.1111,,A,2.0,2.0,1.0,deficit,1.0,7071.43,7071.43,7071.43,0.0
cosmocentro2 35981,500000324,TOALLITAS HUMEDAS 24 UND WINNY,1.0,0.0,0.0,8.0,5.0,0.0,4.33,2.5,0.1444,,E,2.0,2.0,1.0,deficit,1.0,2424.15,2424.15,2424.15,0.0
holguines 33044,100007868,VOLTAREN 75 MG 5 AMPOLLAS,0.0,0.0,1.0,1.4,0.6,1.4,1.13,1.0,0.0378,,B,1.0,1.0,0.2,deficit,1.0,77749.13,15549.83,77749.13,0.0
holguines 33044,100017456,MIRAPEX ER 0.375 MG 10 TBS (P)16259(SF),2.0,0.0,0.0,11.0,0.0,0.0,3.67,0.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,13300.0,26600.0,13300.0,0.0
holguines 33044,500000067,CHOCOLATINA JUMBO MANI 6 UND 90 GR,2.0,0.0,0.0,0.0,0.0,4.0,1.33,2.0,0.0444,15/01/2025,N,4.0,4.0,2.0,deficit,2.0,5464.5,10929.0,10929.0,0.0
metro 33045,100022736,SIMBRINZA GTS OFT. 5 ML(P)42826(SC)(SF),2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.5,0.0333,20/12/2024,N,3.0,3.0,2.0,deficit,1.0,38646.0,77292.0,38646.0,0.0
metro 33045,200017061,TINTE IRIS 24 NEGRO 9 GR 12 UND,0.0,0.0,1.0,0.0,0.42,0.5,0.31,0.46,0.0102,,L,1.0,1.0,0.08,deficit,1.0,24749.0,1979.92,24749.0,0.0
metro 33045,200033182,PAN.TENA SLIP CLASICO GDE 1 UND,1.0,0.0,0.0,1.0,8.0,6.0,5.0,7.0,0.1667,,E,3.0,3.0,1.0,deficit,2.0,2700.0,2700.0,5400.0,0.0
metro 33045,200040329,SEDA DENTAL WHOLEFRESH MENTA 50 MTS ICOM,1.0,0.0,0.0,8.0,2.0,8.0,6.0,5.0,0.2,,E,3.0,3.0,1.0,deficit,2.0,2914.0,2914.0,5828.0,0.0
pasoancho 33511,200012690,JERINGA 3P 10ML 21X1.1/2 PRECISION ETERN,9.0,0.0,0.0,28.0,34.0,20.0,27.33,27.0,0.9111,,E,15.0,15.0,9.0,deficit,6.0,234.0,2106.0,1404.0,0.0
unicentro 34391,100009990,ZIDOXTIFEN 500 MG 3 TBS ICOM,21.0,0.0,0.0,59.0,57.0,74.0,63.33,65.5,2.1111,,E,34.0,34.0,21.0,deficit,13.0,12174.42,255662.82,158267.46,0.0
unicentro 34391,200039628,TOA.NOSOTRAS INVI.CLAS.MULT.10+5 PROTECT,9.0,0.0,0.0,24.0,20.0,19.0,21.0,19.5,0.7,,E,11.0,11.0,9.0,deficit,2.0,5519.0,49671.0,11038.0,0.0
calle_quinta 40285,100025817,PEDIALYTE MAX CON ZINC 60 COCO 500 ML,2.0,0.0,0.0,5.0,7.0,6.0,6.0,6.5,0.2,,E,3.0,3.0,2.0,deficit,1.0,8869.5,17739.0,8869.5,0.0
calle_quinta 40285,110552,LIMPIA PISOS FROTEX LAVANDA X 950ML,1.0,0.0,0.0,0.0,0.0,2.0,0.67,1.0,0.0222,27/01/2025,N,2.0,2.0,1.0,deficit,1.0,4427.0,4427.0,4427.0,0.0
calle_quinta 40285,200025287,PAN.TENA SLIP ULTRA TALLA L 1 UNIDAD,7.0,0.0,0.0,18.0,18.0,63.0,33.0,40.5,1.1,,E,18.0,18.0,7.0,deficit,11.0,3856.5,26995.5,42421.5,0.0
calle_quinta 40285,7705326002297,PAN BIMBO BLANCO 470 GR,1.0,0.0,0.0,2.0,4.0,2.0,2.67,3.0,0.0889,,A,2.0,2.0,1.0,deficit,1.0,4917.0,4917.0,4917.0,0.0
podium 29434,500000041,GATORADE BLUE ICE 500ML,8.0,0.0,0.0,0.0,5.0,11.0,5.33,8.0,0.1778,2/01/2025,N,16.0,16.0,8.0,deficit,8.0,2591.0,20728.0,20728.0,0.0
podium 29434,500000041,GATORADE BLUE ICE 500ML,8.0,0.0,0.0,0.0,5.0,11.0,5.33,8.0,0.1778,2/01/2025,N,16.0,16.0,8.0,deficit,8.0,2591.0,20728.0,20728.0,0.0
calicanto 33336,A00283,CLINBAC 300 MG 24 CAPSULAS LABQUIFAR,1.0,0.0,0.0,0.5,3.5,3.0,2.33,3.25,0.0778,,A,2.0,2.0,1.0,deficit,1.0,21499.92,21499.92,21499.92,0.0
carmesi 33593,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,1.0,0.0,1.0,3.2,2.4,1.2,2.27,1.8,0.0756,,A,2.0,2.0,1.2,deficit,1.0,25315.0,30378.0,25315.0,0.0
carmesi 33593,100015373,BELLAFACE 21 TBS (P)15279(SC)(SF),2.0,0.0,0.0,9.0,8.0,9.0,8.67,8.5,0.2889,,E,5.0,5.0,2.0,deficit,3.0,14215.89,28431.78,42647.67,0.0
carmesi 33593,100018319,AMZOL 500 MG 100 TBS ICOM,0.0,2.0,0.0,0.5,0.4,0.6,0.5,0.5,0.0167,,B,1.0,1.0,0.2,deficit,1.0,22598.0,4519.6,22598.0,0.0
carmesi 33593,200022421,CURAS CURE BAND VENDITAS ESTANDAR 10 UND,3.0,0.0,0.0,6.0,10.0,7.0,7.67,8.5,0.2556,,E,4.0,4.0,3.0,deficit,1.0,1530.5,4591.5,1530.5,0.0
cosmocentro1 34060,100007751,DULCOLAX 10 CAPSULAS,1.0,0.0,0.0,2.0,1.0,6.0,3.0,3.5,0.1,,A,2.0,2.0,1.0,deficit,1.0,16188.0,16188.0,16188.0,0.0
cosmocentro1 34060,200038771,2SEDA DENT. ORAL-B PRO SALUD 25MTS,2.0,0.0,0.0,5.0,6.0,5.0,5.33,5.5,0.1778,,E,3.0,3.0,2.0,deficit,1.0,16131.0,32262.0,16131.0,0.0
cosmocentro1 34060,7709671805176,COLAGENO ALNATURE 60 CAP,2.0,0.0,0.0,3.0,4.0,4.0,3.67,4.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,14706.0,29412.0,14706.0,0.0
cosmocentro1 34060,7709671805176,COLAGENO ALNATURE 60 CAP,2.0,0.0,0.0,3.0,4.0,4.0,3.67,4.0,0.1222,,A,3.0,3.0,2.0,deficit,1.0,17255.0,34510.0,17255.0,0.0
cosmocentro1 34060,E086,BETAZKOV 8MG/2ML CAJA 5 AMPOLLAS,1.0,0.0,4.0,2.4,5.2,3.2,3.6,4.2,0.12,,A,3.0,3.0,1.8,deficit,1.0,8072.05,14529.69,8072.05,0.0
cosmocentro3 28047,100022173,EPAMIN XR 100 MG 100 CAPSULAS,1.0,0.0,0.0,0.0,0.0,2.0,0.67,1.0,0.0222,8/02/2025,N,2.0,2.0,1.0,deficit,1.0,59339.0,59339.0,59339.0,0.0
cosmocentro3 28047,100024868,AMLODIPINO 5 MG 10 TBS ICOM MQ,3.0,0.0,0.0,3.0,13.0,3.0,6.33,8.0,0.2111,30/11/2024,N,19.0,19.0,3.0,deficit,16.0,2247.0,6741.0,35952.0,0.0
cosmocentro3 28047,200042923,CRE. FORTIDENT LIMPIEZA PROFUNDA 76GR,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5,0.0333,1/02/2025,N,3.0,3.0,2.0,deficit,1.0,1834.4,3668.8,1834.4,0.0
cosmocentro3 28047,7702535024423,COCA-COLA ORIGINAL 1.5 LT,1.0,0.0,0.0,8.0,9.0,5.0,7.33,7.0,0.2444,18/11/2024,E,4.0,4.0,1.0,deficit,3.0,4238.26,4238.26,12714.78,0.0
globald 26873,100003880,CLOTRIMAZOL 1% CREMA TOPICA 40 GR AG,2.0,0.0,0.0,6.0,3.0,9.0,6.0,6.0,0.2,,E,3.0,3.0,2.0,deficit,1.0,8643.63,17287.26,8643.63,0.0
globald 26873,7702189055552,DE TODITO NATURAL 50 GR,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,1956.0,1956.0,1956.0,0.0
globald 26873,7702189055552,DE TODITO NATURAL 50 GR,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,1954.46,1954.46,1954.46,0.0
globald 26873,7702189055552,DE TODITO NATURAL 50 GR,1.0,0.0,0.0,2.0,2.0,3.0,2.33,2.5,0.0778,,A,2.0,2.0,1.0,deficit,1.0,2016.0,2016.0,2016.0,0.0
holguines 33044,100014452,AGUA OXIGENADA 120 ML ICOM,5.0,0.0,0.0,13.0,12.0,14.0,13.0,13.0,0.4333,,E,7.0,7.0,5.0,deficit,2.0,2148.93,10744.65,4297.86,0.0
holguines 33044,100015373,BELLAFACE 21 TBS (P)15279(SC)(SF),1.0,0.0,0.0,6.0,6.0,16.0,9.33,11.0,0.3111,,E,5.0,5.0,1.0,deficit,4.0,14215.89,14215.89,56863.56,0.0
holguines 33044,100024723,BENIDETIL 1.5MG MENT 120 ML SPR ICOM,1.0,0.0,0.0,2.0,2.0,4.0,2.67,3.0,0.0889,,A,2.0,2.0,1.0,deficit,1.0,8855.0,8855.0,8855.0,0.0
holguines 33044,7702090029543,BRETAÑA 1.5 LT,1.0,0.0,0.0,7.0,12.0,11.0,10.0,11.5,0.3333,,E,5.0,5.0,1.0,deficit,4.0,3350.0,3350.0,13400.0,0.0
holguines 33044,7702090029543,BRETAÑA 1.5 LT,1.0,0.0,0.0,7.0,12.0,11.0,10.0,11.5,0.3333,,E,5.0,5.0,1.0,deficit,4.0,3342.37,3342.37,13369.48,0.0
holguines 33044,7702090029543,BRETAÑA 1.5 LT,1.0,0.0,0.0,7.0,12.0,11.0,10.0,11.5,0.3333,,E,5.0,5.0,1.0,deficit,4.0,3333.25,3333.25,13333.0,0.0
ingenio 38147,100016190,ADVIL CHILDREN SUSPENSION 100 ML,1.0,0.0,0.0,4.0,3.0,2.0,3.0,2.5,0.1,,A,2.0,2.0,1.0,deficit,1.0,29847.17,29847.17,29847.17,0.0
metro 33045,100025353,ATIFLAN 75MG/3ML 6 AMPOLLAS ICOM MQ,0.0,0.0,2.0,3.0,4.0,2.33,3.11,3.16,0.1037,,A,2.0,2.0,0.33,deficit,2.0,17542.1,5788.89,35084.2,0.0
metro 33045,200040535,DTE.REXONA CLI CLAS 8.5GR PAG18LL20SBS M,0.0,0.0,1.0,0.1,0.35,0.15,0.2,0.25,0.0067,,L,1.0,1.0,0.05,deficit,1.0,16081.0,804.05,16081.0,0.0
minimarket 31447,200001991,CYCLOFEM 1 AMPOLLA,12.0,0.0,0.0,19.0,27.0,25.0,23.67,26.0,0.7889,,E,13.0,13.0,12.0,deficit,1.0,20027.24,240326.88,20027.24,0.0
pasoancho 33511,200022421,CURAS CURE BAND VENDITAS ESTANDAR 10 UND,1.0,0.0,0.0,3.0,7.0,7.0,5.67,7.0,0.1889,,E,3.0,3.0,1.0,deficit,2.0,1530.5,1530.5,3061.0,0.0
unicentro 34391,100011051,AINEDAP 500 MG 10 TBS ICOM,11.0,0.0,0.0,20.0,18.0,39.0,25.67,28.5,0.8556,,E,14.0,14.0,11.0,deficit,3.0,8119.0,89309.0,24357.0,0.0
unicentro 34391,200038413,CEPILLO INTER. GUM 1.1 MM F.CONICO 6 UND,1.0,0.0,0.0,5.0,4.0,4.0,4.33,4.0,0.1444,,E,2.0,2.0,1.0,deficit,1.0,15376.0,15376.0,15376.0,0.0
calle_quinta 40285,100026840,ENSURE ADVANCE LIQ RPB VAINILLA 220ML,2.0,0.0,0.0,5.0,4.0,6.0,5.0,5.0,0.1667,,E,3.0,3.0,2.0,deficit,1.0,12025.88,24051.76,12025.88,0.0
