punto_de_venta,codigo,nombre_producto,inventario_caja,inventario_blister,inventario_unidad,venta_m3,venta_m2,venta_m1,promedio_venta,prom_2_meses,rotacion_diaria,Fecha_activacion,clasificacion,inv_minimo,inv_maximo,inv_fraccion,desviacion_inventario,cant_compra,mayor_costo,inv_avaluado,compra_valuada,cant_exceso
minimarket 31447,0658325386080,CANNABIS D4 GOTAS ORALES 30 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,14850.0,14850.0,0.0,1.0
minimarket 31447,100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),3.0,0.0,0.0,2.0,2.0,0.0,1.33,1.0,0.0444,,B,1.0,1.0,3.0,exceso,0.0,63552.5,190657.5,0.0,1.0
minimarket 31447,100005143,ANESTECIN CREMA 5 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,35468.0,35468.0,0.0,1.0
minimarket 31447,100009866,CEFUROXIMA 500 MG 10 TBS GF(P)43850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,43783.0,43783.0,0.0,1.0
minimarket 31447,100011580,ENTEROGERMINA 5 ML 10 AMP BEBIBLES,7.0,0.0,7.0,2.5,2.5,3.4,2.8,2.95,0.0933,,A,2.0,2.0,7.7,exceso,0.0,72907.74,561389.6,0.0,4.0
minimarket 31447,100016404,CETIRIZINA JARABE 60 ML MK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,6.0,exceso,0.0,23261.02,139566.12,0.0,6.0
minimarket 31447,100016883,DOCEFAL 10 TABLETAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,10972.0,10972.0,0.0,1.0
minimarket 31447,100017360,CLAVULIN JUNIOR 400 MG/5 ML 60ML(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,69623.0,69623.0,0.0,1.0
minimarket 31447,100020393,CALFAFEM D 600MG/250UI 30 CAP.BLAN ICOM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,9294.0,18588.0,0.0,2.0
minimarket 31447,100020689,ERICOX 120 MG 7 TABLETAS(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,65731.33,65731.33,0.0,1.0
minimarket 31447,100021733,CHA.BETAPIROX 120 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,51687.0,51687.0,0.0,1.0
minimarket 31447,100022147,BIOCALCIUM PLUS POLVO 30 SOBRES MK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,51212.0,51212.0,0.0,1.0
minimarket 31447,100024089,BRONQUISAN BOMBONERA 60 SBS 4 TBS,1.0,0.0,19.0,0.13,0.03,0.17,0.11,0.1,0.0037,,D,0.0,0.0,1.32,exceso,0.0,78078.0,103062.96,0.0,1.0
minimarket 31447,100026003,DECA-DURABOLIN 50 MG 1 AMP 1 ML,3.0,0.0,0.0,2.0,0.0,0.0,0.67,0.0,0.0222,,B,1.0,1.0,3.0,exceso,0.0,32820.33,98460.99,0.0,1.0
minimarket 31447,100026060,ACEMUK 600MG 30 TABLETAS EFERVECENTES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,49837.0,49837.0,0.0,1.0
minimarket 31447,100026278,BIPERIDENO 2 MG 90 TABLETAS. MK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,66006.0,66006.0,0.0,1.0
minimarket 31447,100026281,AMLODIPINO 5MG 30 TBS MK,3.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0111,,L,1.0,1.0,3.0,exceso,0.0,23655.7,70967.1,0.0,1.0
minimarket 31447,100027998,CARMELOSA SODICA 0.5% SOL OFT 15 ML LS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21/11/2024,D,0.0,0.0,1.0,exceso,0.0,21001.0,21001.0,0.0,1.0
minimarket 31447,200005693,BARQUILLO PIAZZA CHOCOLATE 10 UND R.2643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2282.5,2282.5,0.0,1.0
minimarket 31447,200019361,BLOQ.NIVEA SUN FACIAL FPS50 LIGHT 50 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,28957.0,28957.0,0.0,1.0
minimarket 31447,200019591,ENJ. COLG. PLAX KIDS AGNES MINIONS 250ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,11144.0,11144.0,0.0,1.0
minimarket 31447,200024181,DTE.NIVEA SPRAY BLACK & WHITE 150 ML H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,14933.67,14933.67,0.0,1.0
minimarket 31447,200026618,CRE.NIVEA B/MILK Q10 REA.PIEL SECA 400ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16/11/2024,D,0.0,0.0,1.0,exceso,0.0,27741.0,27741.0,0.0,1.0
minimarket 31447,200028347,CRE.DEN.ORAL-B 3D WHITE 75 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,10133.33,10133.33,0.0,1.0
minimarket 31447,200028983,ENCRESPADOR PESTANAS CORAZON R825-33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,4705.0,4705.0,0.0,1.0
minimarket 31447,200035182,CREMA COREGA 3D.ULTRA MENTA 20 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,16536.5,16536.5,0.0,1.0
minimarket 31447,200036723,CREMA PONDS AGE MIRACLE FIRM & LIFT 50GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/01/2025,N,0.0,0.0,2.0,exceso,0.0,50623.5,101247.0,0.0,2.0
minimarket 31447,200038002,CICATRICURE CREMA ANTIARRUGAS 60 GR(SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,53942.0,53942.0,0.0,1.0
minimarket 31447,200039678,CHA. HEAD-SHOUL. PUR.CAP.CARBON A.180 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,10186.5,20373.0,0.0,2.0
minimarket 31447,200039715,CRE PONDS REJUVENESS FPS30 100 GRAMOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,21166.0,21166.0,0.0,1.0
minimarket 31447,200042905,CREMA VEET FOR MEN 200 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,19406.0,38812.0,0.0,2.0
minimarket 31447,200043655,ALPINA BABY NUTRIMAX ET.1 800 G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17/01/2025,N,0.0,0.0,1.0,exceso,0.0,56172.0,56172.0,0.0,1.0
minimarket 31447,200043815,DTE.LADY CREMA CLI.COM.POWE.20SBS 9G P.E,1.0,0.0,15.0,0.05,0.1,0.0,0.05,0.05,0.0017,,D,0.0,0.0,1.75,exceso,0.0,14215.0,24876.25,0.0,1.0
minimarket 31447,200044624,ASEPTIDINA JAB QUIRUR CLORHEXIDINA 120ML,4.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0111,,L,1.0,1.0,4.0,exceso,0.0,6978.0,27912.0,0.0,2.0
minimarket 31447,737186238834,CIRQLEN ARMONIZA X 500 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,12081.5,24163.0,0.0,2.0
minimarket 31447,7701021120021,CONTENET MEDICAL  M  10UNDS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,23036.0,92144.0,0.0,4.0
minimarket 31447,7701021120021,CONTENET MEDICAL  M  10UNDS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,23072.5,92290.0,0.0,4.0
minimarket 31447,7701021120649,CONTENET MEDICAL  M  21 UNDS,3.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,34764.5,104293.5,0.0,1.0
minimarket 31447,7701021120649,CONTENET MEDICAL  M  21 UNDS,3.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,34790.0,104370.0,0.0,1.0
minimarket 31447,7701021120649,CONTENET MEDICAL  M  21 UNDS,3.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,34790.0,104370.0,0.0,1.0
minimarket 31447,7701021120649,CONTENET MEDICAL  M  21 UNDS,3.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,34775.0,104325.0,0.0,1.0
minimarket 31447,7702896569472,DIUXOTON 20MG X 5 AMPOLLAS,5.0,0.0,0.0,1.8,1.8,0.2,1.27,1.0,0.0422,,B,1.0,1.0,5.0,exceso,0.0,11679.35,58396.75,0.0,3.0
minimarket 31447,7702896569472,DIUXOTON 20MG X 5 AMPOLLAS,5.0,0.0,0.0,1.8,1.8,0.2,1.27,1.0,0.0422,,B,1.0,1.0,5.0,exceso,0.0,12668.15,63340.75,0.0,3.0
minimarket 31447,A00223,CINDIMIZOL 200 MG 5 CAPSULAS BIOQUIFAR,4.0,0.0,0.0,1.8,0.4,5.2,2.47,2.8,0.0822,,A,2.0,2.0,4.0,exceso,0.0,7400.0,29600.0,0.0,1.0
minimarket 31447,A00284,CINDIMIZOL 150 MG 5 CAPSULAS BIOQUIFAR,6.0,0.0,4.0,2.4,4.0,0.8,2.4,2.4,0.08,,A,2.0,2.0,6.8,exceso,0.0,4290.4,29174.72,0.0,3.0
pasoancho 33511,000104425,Base Hidra. Sandalo No. 5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,21565.0,21565.0,0.0,1.0
pasoancho 33511,00311148C,Brillo Rosa 13.5 Ml Masglo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,6120.0,6120.0,0.0,1.0
pasoancho 33511,00312485C,Admiss Amador 10Ml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2857.0,2857.0,0.0,1.0
pasoancho 33511,00312485C,Admiss Amador 10Ml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2048.5,2048.5,0.0,1.0
pasoancho 33511,00313083C,Admiss Pipe 10Ml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2048.5,2048.5,0.0,1.0
pasoancho 33511,100001268,CUTAMYCON CREMA TOPICA 20 GR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,6175.0,24700.0,0.0,4.0
pasoancho 33511,100001930,EMULSION SCOTT CEREZA 180 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,12857.0,12857.0,0.0,1.0
pasoancho 33511,100002314,CITROMEL LIQUIDO 310 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,23863.5,47727.0,0.0,2.0
pasoancho 33511,100002477,CETIRIZINA 10 MG 10 TABLETAS LS,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0333,,B,1.0,1.0,3.0,exceso,0.0,5780.85,17342.55,0.0,1.0
pasoancho 33511,100005150,CREACTINA MICRO ENEMA 7 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,27884.0,27884.0,0.0,1.0
pasoancho 33511,100006597,ACRYLARM GEL OFTALMICO 10 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,63373.0,126746.0,0.0,2.0
pasoancho 33511,100007765,COLCHIMEDIO 40 TABLETAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,53529.5,53529.5,0.0,1.0
pasoancho 33511,100008580,CANDESARTAN 8 MG 14 TABLETAS GF(P)7862,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,6087.0,12174.0,0.0,2.0
pasoancho 33511,100009295,DIGESTA 250 MG 20 TBS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,25103.0,50206.0,0.0,2.0
pasoancho 33511,100014624,DERMACORTINE 0.1% EMUL 60 ML(A(3%+)(PAE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27/11/2024,D,0.0,0.0,1.0,exceso,0.0,141888.0,141888.0,0.0,1.0
pasoancho 33511,100016576,ALLEGRA D 60 MG/25 MG 10 TBS (3%+)(PAE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,105116.0,105116.0,0.0,1.0
pasoancho 33511,100017090,DIOSMINA HESPE.450/50MG 30TBS GF(P)26325,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,25452.0,50904.0,0.0,2.0
pasoancho 33511,100018674,CLORURO DE MAGNESIO 30 CAPSULAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,20301.0,20301.0,0.0,1.0
pasoancho 33511,100022771,ASPIRINA ULTRA 500 MG 100 TABLETAS,1.0,2.0,0.0,0.16,0.16,0.04,0.12,0.1,0.004,,D,0.0,0.0,1.08,exceso,0.0,62845.0,67872.6,0.0,1.0
pasoancho 33511,100024532,CARVEDILOL 6.25 MG 30 TBS MK(P)8918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,8771.0,8771.0,0.0,1.0
pasoancho 33511,100024723,BENIDETIL 1.5MG MENT 120 ML SPR ICOM,5.0,0.0,0.0,4.0,6.0,0.0,3.33,3.0,0.1111,,A,2.0,2.0,5.0,exceso,0.0,8855.0,44275.0,0.0,2.0
pasoancho 33511,100027737,AMOXIDAL PLUS 600 SUSPENSION 100 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,96233.0,96233.0,0.0,1.0
pasoancho 33511,100027871,DUSPATALIN 135 MG 10 TABLETAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17/12/2024,N,0.0,0.0,1.0,exceso,0.0,32123.0,32123.0,0.0,1.0
pasoancho 33511,200003433,CREMA PONDS C EXTRACTO DE PEPINO 100 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,15416.0,30832.0,0.0,2.0
pasoancho 33511,200024016,COLONIA ARRURRU NATURALS ROSADA 30 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,5216.0,5216.0,0.0,1.0
pasoancho 33511,200026532,CRE.DEN.COLGATE LUMINOUS WHITE 125 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,17667.13,17667.13,0.0,1.0
pasoancho 33511,200032268,2 DTE.AXE BODY SPR.DARK TEMPT.150ML P.E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,23807.0,23807.0,0.0,1.0
pasoancho 33511,200038014,ACOND.TIO NACHO ENGROSADOR 415 ML(SF),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,23401.0,93604.0,0.0,4.0
pasoancho 33511,200038412,CEPILLO INTER. GUM 0.8 MM F.CILIND 6 UND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,15376.0,15376.0,0.0,1.0
pasoancho 33511,200040321,ENJ. WHOLEFRESH CUIDADO TOTAL 250ML ICOM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,4341.0,4341.0,0.0,1.0
pasoancho 33511,200042300,CHA.ELVIVE HIDRA HIALURONICO 370 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,16854.0,33708.0,0.0,2.0
pasoancho 33511,200042923,CRE. FORTIDENT LIMPIEZA PROFUNDA 76GR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,6.0,exceso,0.0,1834.4,11006.4,0.0,6.0
pasoancho 33511,200045029,CHA. SAVITAL AMINOACIDOS 510ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,13679.0,13679.0,0.0,1.0
pasoancho 33511,7707232130163,COMPLEJO B+ZINC 30 CAPSULAS ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,13613.0,13613.0,0.0,1.0
pasoancho 33511,7707232130163,COMPLEJO B+ZINC 30 CAPSULAS ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,13607.83,13607.83,0.0,1.0
unicentro 34391,0658325386042,CANABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,2924.75,11699.0,0.0,4.0
unicentro 34391,0658325386042,CANABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,4.0,exceso,0.0,2925.0,11700.0,0.0,4.0
unicentro 34391,0658325386066,CALENDULA CREMA PROTECTORA 12 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,2925.0,5850.0,0.0,2.0
unicentro 34391,0658325386066,CALENDULA CREMA PROTECTORA 12 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,2924.5,5849.0,0.0,2.0
unicentro 34391,0745853173203,CITRATO DE MAGNESIO 90 CAPS,18.0,0.0,0.0,8.0,5.0,7.0,6.67,6.0,0.2222,,E,4.0,4.0,18.0,exceso,0.0,26284.5,473121.0,0.0,13.0
unicentro 34391,0745853851927,1& RAIXXES JBE 1000 ML ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,15300.0,30600.0,0.0,2.0
unicentro 34391,100000001,BRONCHO-VAXOM ADULTO 10 CAP(A)(3%+)(PAE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,173322.0,346644.0,0.0,2.0
unicentro 34391,100001119,CONDILON SOLUCION 5 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,60659.0,60659.0,0.0,1.0
unicentro 34391,100001700,DICLOFENACO 50 MG 30 TABLETAS GF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,4868.0,9736.0,0.0,2.0
unicentro 34391,100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),18.0,0.0,1.0,23.67,20.33,17.67,20.56,19.0,0.6852,,E,11.0,11.0,18.33,exceso,0.0,53633.99,983111.04,0.0,4.0
unicentro 34391,100004373,DIOVAN 80 MG 28 TABLETAS,4.0,0.0,0.0,6.0,5.0,1.0,4.0,3.0,0.1333,,E,2.0,2.0,4.0,exceso,0.0,22640.0,90560.0,0.0,1.0
unicentro 34391,100007779,ALBENDAZOL 200 MG 2 TABLETAS GF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2092.0,2092.0,0.0,1.0
unicentro 34391,100010510,CELECTAN 100/5 MG SUSP.30 ML (3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,42427.67,42427.67,0.0,1.0
unicentro 34391,100011640,DESLORATADINA 5 MG 10 TABLETAS MK,10.0,0.0,0.0,1.0,6.0,2.0,3.0,4.0,0.1,,A,2.0,2.0,10.0,exceso,0.0,34752.0,347520.0,0.0,7.0
unicentro 34391,100022066,ANEXIA 120 MILIGRAMOS 7 TABLETAS,9.0,0.0,0.0,21.0,3.0,9.0,11.0,6.0,0.3667,,E,6.0,6.0,9.0,exceso,0.0,70315.0,632835.0,0.0,1.0
unicentro 34391,100022704,BECLOMET. NAS ECLOSYNT  50MCG INHAL 200D,3.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.0111,,L,1.0,1.0,3.0,exceso,0.0,53680.0,161040.0,0.0,1.0
unicentro 34391,100022733,DOLIREN 5MG/325MG 30 TBS (A)(3%+),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,137787.0,137787.0,0.0,1.0
unicentro 34391,100023918,EPIDUO FORTE 30 GR (A)(3%+)(PAE),3.0,0.0,0.0,1.0,1.0,0.0,0.67,0.5,0.0222,,B,1.0,1.0,3.0,exceso,0.0,150516.0,451548.0,0.0,1.0
unicentro 34391,100023918,EPIDUO FORTE 30 GR (A)(3%+)(PAE),3.0,0.0,0.0,1.0,1.0,0.0,0.67,0.5,0.0222,,B,1.0,1.0,3.0,exceso,0.0,162625.5,487876.5,0.0,1.0
unicentro 34391,100024108,ENFAMIL ETA.1 1650 GR (A),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,276089.0,276089.0,0.0,1.0
unicentro 34391,100025292,CREMA ARAWAK DESPIG.CUTANEO FPS 30 60 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,34287.0,34287.0,0.0,1.0
unicentro 34391,100025627,AMOXIDAL 500 MG 30 CAPSULAS(PAE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,78870.0,78870.0,0.0,1.0
unicentro 34391,100026244,CENTRUM SILVER MEN 50 30 TAB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8/01/2025,N,0.0,0.0,1.0,exceso,0.0,36179.0,36179.0,0.0,1.0
unicentro 34391,100028474,ALIVTUS LEVODROPROPIZINA 60MG/10ML 120ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23/01/2025,N,0.0,0.0,1.0,exceso,0.0,49662.0,49662.0,0.0,1.0
unicentro 34391,200007318,CHA JJ BABY CABELLO OSCURO 400 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,17955.0,17955.0,0.0,1.0
unicentro 34391,200018076,ACUANOVA SOFT HIDRATANTE 220 GR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,80999.0,161998.0,0.0,2.0
unicentro 34391,200020416,CEP.ORAL-B COMPLETE MEDIO,4.0,0.0,0.0,0.0,1.0,1.0,0.67,1.0,0.0222,,B,1.0,1.0,4.0,exceso,0.0,5026.84,20107.36,0.0,2.0
unicentro 34391,200036756,ENFAGROW ETA.3 800 GR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,133389.0,133389.0,0.0,1.0
unicentro 34391,200038014,ACOND.TIO NACHO ENGROSADOR 415 ML(SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,23401.0,23401.0,0.0,1.0
unicentro 34391,200041456,AQUALEN 240 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,55159.0,55159.0,0.0,1.0
unicentro 34391,200045029,CHA. SAVITAL AMINOACIDOS 510ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,13679.0,13679.0,0.0,1.0
unicentro 34391,7708304516267,CLOTRISHER CREMA TOP X 20 GR,9.0,0.0,0.0,1.0,1.0,0.0,0.67,0.5,0.0222,,B,1.0,1.0,9.0,exceso,0.0,7900.0,71100.0,0.0,7.0
unicentro 34391,7708304516274,CLOTRISHER CREMA TOP X 40 GR,8.0,0.0,0.0,2.0,5.0,3.0,3.33,4.0,0.1111,,A,2.0,2.0,8.0,exceso,0.0,12800.0,102400.0,0.0,5.0
unicentro 34391,ARDELL15369,ARDELL LAS ADHESIVE PESTAÑAS ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2437.0,2437.0,0.0,1.0
unicentro 34391,ARDELL15369,ARDELL LAS ADHESIVE PESTAÑAS ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,2437.0,2437.0,0.0,1.0
calle_quinta 40285,000875577,CORRECTOR ESSENTIAL BEIGE 2.5G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,6129.0,6129.0,0.0,1.0
calle_quinta 40285,100000204,ALBASOL SOLUCION OFTALMICA 15 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,1.0,exceso,0.0,38024.33,38024.33,0.0,1.0
calle_quinta 40285,100002309,AGUA OXIGENADA JGB 120 ML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,4576.0,9152.0,0.0,2.0
calle_quinta 40285,100004784,ALERCET JARABE 60 ML (3%+),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D,0.0,0.0,2.0,exceso,0.0,67562.0,135124.0,0.0,2.0
