codigo,NombreProducto,Fabricante
200041369,	CRE DEN FLUOC KIDS SIN FLUOR RATON 96 GR,JGB S.A.
200040886,	CRE.DEN.FLUO CARD.FRESCU.MAX 67GR50ML,JGB S.A.
200041620,	CREM.DENTAL FLUOCARDENT KIDS 50 GR+CEPIL,JGB S.A.
200040886,CRE DEN FLUOCAR TRIPLE ACCI MAX 50ML+CEP,JGB S.A.
200039900,	2 CEPILLO FLUOCARDENT LIMPIEZA MAX,JGB S.A.
200041935,	CEP.FLUOC PREVENCION CARIES ADUL X 12 UN,JGB S.A.
200040856,	CEPILLO DENT. FLUO CARDENT KIDS 12 UND,JGB S.A.
200042048,	SEDA DEN.FLUOC LIMPIEZA MAX PG35M LL60M,JGB S.A.
200018461,	KOLA GRANULADA JGB 135 GR,JGB S.A.
200018459,	KOLA GRANULADA JGB FRESA 135 GR,JGB S.A.
200030980,	KOLA GRANULADA JGB FRESA SUP.CONT 380 GR,JGB S.A.
200030982,	KOLA GRANULADA JGB SUP.CONTENID X 380 GR,JGB S.A.
100002314,	CITROMEL LIQUIDO 310 ML,JGB S.A.
200024403,	AGUA OXIGENADA JGB 120 ML PG.6 LL.7,JGB S.A.
100002316,	DIOXOGEN LIQUIDO 120 ML,JGB S.A.
100026510,	BRONQUISOL FLEM ADULTO 120 ML,JGB S.A.
100026963,	BRONQUISOL FLEM NINOS 120 ML,JGB S.A.
100021142,	BRONQUISOL FORTE TOS ADULTO JBE 120 ML,JGB S.A.
100004638,VISINE GOTAS 15 ML,JOHNSON & JOHNSON DE COLO
100016646,SINUTAB PLUS 12 TABLETAS,JOHNSON & JOHNSON DE COLO
100016968,DESITIN CREAMY ALO Y VIT.E 57 GR,JOHNSON & JOHNSON DE COLO
100016969,DESITIN UNGUENTO ANTIPANALITIS 113 GR,JOHNSON & JOHNSON DE COLO
100017710,MYLANTA DOS MENTA LIQUIDA 240 ML,JOHNSON & JOHNSON DE COLO
100017711,MYLANTA DOS FRESA 240 ML,JOHNSON & JOHNSON DE COLO
100017729,DESITIN UNGUENTO ANTIPANALITIS 28 GR,JOHNSON & JOHNSON DE COLO
100022860,SINUTAB PLUS NS 12 TABLETAS,JOHNSON & JOHNSON DE COLO
100024280,DRAMAMINE 50 MG 24 TABLETAS,JOHNSON & JOHNSON DE COLO
200003781,LISTERINE CONTROL CALCULO 180 ML,JOHNSON & JOHNSON DE COLO
200003783,LISTERINE CONTROL CALCULO 500 ML,JOHNSON & JOHNSON DE COLO
200003785,LISTERINE COOL MINT 180 ML,JOHNSON & JOHNSON DE COLO
200003788,LISTERINE COOL MINT 500 ML,JOHNSON & JOHNSON DE COLO
200003799,LISTERINE LIQUIDO 500 ML,JOHNSON & JOHNSON DE COLO
200003803,LUBRIDERM LOCION EXTRAHUMECTANTE 120 ML,JOHNSON & JOHNSON DE COLO
200003807,LUBRIDERM LOCION EXTRAHUMECTANTE 400 ML,JOHNSON & JOHNSON DE COLO
200003813,LUBRIDERM LOCION PIEL SENSIBLE 400 ML,JOHNSON & JOHNSON DE COLO
200003814,LUBRIDERM LOCION U.V.15 400 ML,JOHNSON & JOHNSON DE COLO
200003817,LUBRIDERM LOCION U.V.15 120 ML,JOHNSON & JOHNSON DE COLO
200003821,LUBRIDERM LOCION PIEL SENSIBLE 120 ML,JOHNSON & JOHNSON DE COLO
200007235,ACEITE JJ BABY ORIGINAL 100 ML,JOHNSON & JOHNSON DE COLO
200007236,ACEITE JJ BABY ORIGINAL 300 ML,JOHNSON & JOHNSON DE COLO
200007246,BANO JJ BABY PARA ANTES DE DORMIR 200 ML,JOHNSON & JOHNSON DE COLO
200007255,BLOQ.SUNDOWN FPS 50 120 ML,JOHNSON & JOHNSON DE COLO
200007289,CHA.JJ BABY MANZANILLA 100 ML,JOHNSON & JOHNSON DE COLO
200007293,CHA.JJ BABY ORIGINAL 100 ML,JOHNSON & JOHNSON DE COLO
200007301,CHA.JJ BABY MANZANILLA 200 ML,JOHNSON & JOHNSON DE COLO
200007309,CHA.JJ BABY ORIGINAL 200 ML,JOHNSON & JOHNSON DE COLO
200007312,CHA JJ BABY CABELLO OSCURO 200 ML,JOHNSON & JOHNSON DE COLO
200007315,CHA.JJ BABY MANZANILLA 400 ML,JOHNSON & JOHNSON DE COLO
200007317,CHA.JJ BABY ORIGINAL 400 ML,JOHNSON & JOHNSON DE COLO
200007318,CHA JJ BABY CABELLO OSCURO 400 ML,JOHNSON & JOHNSON DE COLO
200007321,CHA.JJ BABY MANZANILLA 750 ML,JOHNSON & JOHNSON DE COLO
200007323,CHA.JJ BABY ORIGINAL 750 ML,JOHNSON & JOHNSON DE COLO
200007345,COPITOS COTONETES JJ 100 UND,JOHNSON & JOHNSON DE COLO
200007347,COPITOS COTONETES JJ 150 UND,JOHNSON & JOHNSON DE COLO
200007370,CREMA JJ BABY 100 ML,JOHNSON & JOHNSON DE COLO
200007371,CREMA JJ BABY 200 ML,JOHNSON & JOHNSON DE COLO
200007372,CREMA JJ BABY 200 ML A.DORMIR,JOHNSON & JOHNSON DE COLO
200007373,CREMA JJ BABY AVENA 200 ML,JOHNSON & JOHNSON DE COLO
200007383,EST.JJ BABY GDE,JOHNSON & JOHNSON DE COLO
200007384,EST.JJ BABY PEQ.,JOHNSON & JOHNSON DE COLO
200007444,TALCO JJ MEDICADO FECULA ALMIDON 100 GR,JOHNSON & JOHNSON DE COLO
200007471,SEDA DENTAL JJ REACH HILO C/CERA 50 MTS,JOHNSON & JOHNSON DE COLO
200007478,SEDA DENTAL JJ REACH HILO MENTA 50 MTS,JOHNSON & JOHNSON DE COLO
200007492,TALCO JJ BABY ORIGINAL 100 GR,JOHNSON & JOHNSON DE COLO
200007493,TALCO JJ BABY ORIGINAL 200 GR,JOHNSON & JOHNSON DE COLO
200007494,TALCO JJ BABY ORIGINAL 400 GR,JOHNSON & JOHNSON DE COLO
200007520,VASELINA JJ 100 GR,JOHNSON & JOHNSON DE COLO
200008300,ACEITE JJ BABY ORIGINAL 50 ML,JOHNSON & JOHNSON DE COLO
200011863,BANO JJ BABY DE LOS PIES A CABEZA 200 ML,JOHNSON & JOHNSON DE COLO
200012453,LUBRIDERM LOCION EXTRAHUMECTANTE 200 ML,JOHNSON & JOHNSON DE COLO
200012457,LUBRIDERM LOCION PIEL SENSIBLE 200 ML,JOHNSON & JOHNSON DE COLO
200012459,LUBRIDERM LOCION U.V.15 200 ML,JOHNSON & JOHNSON DE COLO
200013498,BLOQ.SUNDOWN FPS 60 KIDS 120 ML,JOHNSON & JOHNSON DE COLO
200014264,CHA JJ BABY CABELLO OSCURO 100 ML,JOHNSON & JOHNSON DE COLO
200014265,CREMA JJ BABY AVENA 400 ML,JOHNSON & JOHNSON DE COLO
200014267,CREMA JJ BABY 400 ML,JOHNSON & JOHNSON DE COLO
200014268,CREMA JJ BABY 400 ML A.DORMIR,JOHNSON & JOHNSON DE COLO
200015387,SEDA DENTAL JJ REACH ESSENCIAL 100 MTS,JOHNSON & JOHNSON DE COLO
200015710,LUBRIDERM LOCION EXTRAHUMECTANTE 750 ML,JOHNSON & JOHNSON DE COLO
200015713,LISTERINE COOL MINT 1000 ML,JOHNSON & JOHNSON DE COLO
200017897,ACEITE JJ BABY BED TIME 100 ML,JOHNSON & JOHNSON DE COLO
200018867,LISTERINE CUIDADO TOTAL 500 ML,JOHNSON & JOHNSON DE COLO
200018868,LISTERINE CUIDADO TOTAL 180 ML,JOHNSON & JOHNSON DE COLO
200019629,CREMA P.PEINAR JJ BABY X 200 ML,JOHNSON & JOHNSON DE COLO
200019630,CHA.JJ BABY HIDRATACION INTENSIVA 400 ML,JOHNSON & JOHNSON DE COLO
200020625,LUBRIDERM LOCION REPARACION INT.400 ML,JOHNSON & JOHNSON DE COLO
200020626,LUBRIDERM LOCION REPARACION INT.200 ML,JOHNSON & JOHNSON DE COLO
200022632,NICORETTE MENTA S&S 4 MG 30 GOM.MASCAR,JOHNSON & JOHNSON DE COLO
200024877,NEUTROGENA TOALLITAS DESMAQUI.25 UND,JOHNSON & JOHNSON DE COLO
200025474,LISTERINE ZERO SIN ALCOHOL 500 ML,JOHNSON & JOHNSON DE COLO
200027028,COPITOS COTONETES JJ 75 UND,JOHNSON & JOHNSON DE COLO
200027071,LUBRIDERM LOC.UV 15 CON VALVULA 750 ML,JOHNSON & JOHNSON DE COLO
200027072,CHA.JJ BABY CABELLO OSCURO 750 ML,JOHNSON & JOHNSON DE COLO
200027567,COLONIA JJ SONRISAS 200 ML,JOHNSON & JOHNSON DE COLO
200027570,COLONIA JJ BESITOS 200 ML,JOHNSON & JOHNSON DE COLO
200027923,LISTERINE C.MINT ZERO SIN ALCOHOL 180 ML,JOHNSON & JOHNSON DE COLO
200029220,NICORETTE MENT.HELADA 2 MG 30 GOM.MASCAR,JOHNSON & JOHNSON DE COLO
200030650,LUBRIDERM REP.INTENSIVA 750 ML VALVULA,JOHNSON & JOHNSON DE COLO
200030651,BLOQ.SUNDOWN FPS 50 200 ML,JOHNSON & JOHNSON DE COLO
200030710,CHA.JJ GOTAS DE BRILLO 200 ML,JOHNSON & JOHNSON DE COLO
200030711,CHA.JJ GOTAS DE BRILLO 400 ML,JOHNSON & JOHNSON DE COLO
200030713,SPRAY JJ BABY GOTAS DE BRILLO 200 ML,JOHNSON & JOHNSON DE COLO
200030714,ACOND.JJ BABY 200 ML GOTAS DE BRILLO,JOHNSON & JOHNSON DE COLO
200031861,JABON NEKO ALOE 125 GR,JOHNSON & JOHNSON DE COLO
200031862,JABON NEKO AVENA 125 GR,JOHNSON & JOHNSON DE COLO
200031863,3 JABON NEKO BLANCO 125 GR,JOHNSON & JOHNSON DE COLO
200031864,JABON NEKO BLANCO 125 GR,JOHNSON & JOHNSON DE COLO
200031866,JABON NEKO EXTRAPROTECCION 125 GR,JOHNSON & JOHNSON DE COLO
200031867,3 JABON NEKO AVENA 125 GR,JOHNSON & JOHNSON DE COLO
200032429,NEUTROGENA TOALLITAS NIGHT CALM 25UDS,JOHNSON & JOHNSON DE COLO
200032544,LISTERINE WHITENING EXTREME 473 ML,JOHNSON & JOHNSON DE COLO
200034226,LISTERINE CUIDADO TOTAL ZERO 500 ML,JOHNSON & JOHNSON DE COLO
200035534,LOCION JJ BABY ANTIMOSQUITO 200 ML,JOHNSON & JOHNSON DE COLO
200035542,LISTERINE ANTICARIES ZERO 180 ML,JOHNSON & JOHNSON DE COLO
200035543,LISTERINE ANTICARIES ZERO 500 ML,JOHNSON & JOHNSON DE COLO
200036382,CREMA JJ BABY ORIGINAL 800ML,JOHNSON & JOHNSON DE COLO
200036632,BANO LIQUIDO JJ BABY ANTES D.DORMI.400ML,JOHNSON & JOHNSON DE COLO
200036743,ACOND.JJ BABY FUERZA Y VITAMINA E 200 ML,JOHNSON & JOHNSON DE COLO
200036744,CHA.JJ BABY FUERZA Y VITAMINA E 200 ML,JOHNSON & JOHNSON DE COLO
200036745,CHA.JJ BABY FUERZA Y VITAMINA E 400 ML,JOHNSON & JOHNSON DE COLO
200036747,SPRAY JJ BABY FUERZA Y VITAMINA E 200 ML,JOHNSON & JOHNSON DE COLO
200037169,LUBRIDERM MEN 3-1 CON FRAGANCIA 400 ML,JOHNSON & JOHNSON DE COLO
200037589,LUBRIDERM PREVENCION FPS 30 400 ML,JOHNSON & JOHNSON DE COLO
200037590,LUBRIDERM PREVENCION FPS 30 750 ML,JOHNSON & JOHNSON DE COLO
200037804,LISTERINE CONTROL CALCULO ZERO 180 ML,JOHNSON & JOHNSON DE COLO
200037805,LISTERINE CONTROL CALCULO ZERO 500 ML,JOHNSON & JOHNSON DE COLO
200038435,PROT.CAREFREE REGULAR 15 UND,JOHNSON & JOHNSON DE COLO
200038436,PROT.CAREFREE TODOS LOS DIAS 15 UND,JOHNSON & JOHNSON DE COLO
200038440,TOA.STAYFREE ALAS NOCT.AG.NAT.8 UND,JOHNSON & JOHNSON DE COLO
200038447,PROT.CAREFREE REGULAR 60 UND,JOHNSON & JOHNSON DE COLO
200038450,TOA.STAYFREE ESP.ALAS DISP.42 UND,JOHNSON & JOHNSON DE COLO
200038516,TOA.STAYFREE ESP.ALAS PACK 12 UND,JOHNSON & JOHNSON DE COLO
200038580,PROT.CAREFREE ORIGINAL 100 UND,JOHNSON & JOHNSON DE COLO
200038794,CREMA JJ BABY HIDRAT.REC.NACIDO 200 ML,JOHNSON & JOHNSON DE COLO
200038918,BANO LIQUIDO JJ BABY RECIEN NACI.200 ML,JOHNSON & JOHNSON DE COLO
200039493,GEL PURIFID SKIN NEUTROGENA 150 GRAMOS,JOHNSON & JOHNSON DE COLO
200039510,PROT.CAREFREE TODOS LOS DIAS 100 UND S.P,JOHNSON & JOHNSON DE COLO
200039533,NEUTROGENA HYDROBOOST WATER GEL 50 GR,JOHNSON & JOHNSON DE COLO
200039921,TAMPON OB ORIG. SIEMPRE LIBRE MINI 8 UND,JOHNSON & JOHNSON DE COLO
200039952,TAMPON OB SIEMPRE LIBRE ORI MEDIO 16 UND,JOHNSON & JOHNSON DE COLO
200039953,TAMPON OB SIEMPRE LIBRE ORI SUPER 16 UND,JOHNSON & JOHNSON DE COLO
200039960,3 JABON JJ BABY HUMECTANTE 110 GR,JOHNSON & JOHNSON DE COLO
200039961,3 JABON JJ BABY ORIGINAL 110 GR,JOHNSON & JOHNSON DE COLO
200040186,3 JABON JJ BABY LIBRE GERMENES 110 GR,JOHNSON & JOHNSON DE COLO
200040187,3 JABON JJ BABY AVENA 110 GR,JOHNSON & JOHNSON DE COLO
200040280,3 JABON JJ ADULTO UVA VERDE 110 GR,JOHNSON & JOHNSON DE COLO
200040281,3 JABON JJ ADULTO AVENA 110 GR,JOHNSON & JOHNSON DE COLO
200040282,3 JABON JJ ADULTO ORIGINAL 110 GR,JOHNSON & JOHNSON DE COLO
200040283,3 JABON JJ ADULTO GRANADA 110 GR,JOHNSON & JOHNSON DE COLO
200040734,3 JABON JJ ANTES DE DORMIR 110 GR,JOHNSON & JOHNSON DE COLO
200040735,3 JABON JJ ADULTO ROSAS Y SANDALO 110 GR,JOHNSON & JOHNSON DE COLO
200040934,TAMPON OB SIEMPRE LIBRE ORIG SUPER 8 UND,JOHNSON & JOHNSON DE COLO
200040939,TAMPON OB SIEMPRE LIBRE ORIG MEDIO 8 UND,JOHNSON & JOHNSON DE COLO
200041012,LUBRIDERM REPARACION INTENSIVA 120 ML,JOHNSON & JOHNSON DE COLO
200041430,BLOQ.SUNDO FPS 70 PLAYA Y PISCINA 200 ML,JOHNSON & JOHNSON DE COLO
200041714,TOA.STAYFREE ULTRADELGADA VERDE LLE 10+2,JOHNSON & JOHNSON DE COLO
200041715,NEUTROGENA HB WATER GEL CORPORAL 200 ML,JOHNSON & JOHNSON DE COLO
200041804,SUNDOWN FPS 70 120 ML,JOHNSON & JOHNSON DE COLO
200042050,PROT.DIARIOS CAREFREE LARGOS 15 UND,JOHNSON & JOHNSON DE COLO
200042241,NEUTROGENA HYDRO BOOST CLEAN 141 GR,JOHNSON & JOHNSON DE COLO
200042242,NEUTROGENA HYDRO BOOST SERUM 30 ML,JOHNSON & JOHNSON DE COLO
200042715,PROTECTOR SOLAR SUNDOWN FPS70 12SBS 8ML,JOHNSON & JOHNSON DE COLO
200042998,NEUTROGENA BRIGHT BOOST CREMA GEL 50 G,JOHNSON & JOHNSON DE COLO
200042999,NEUTROGENA BRIGHT BOOST FPS 30 40 G,JOHNSON & JOHNSON DE COLO
100019761,PREPACK MYLANTA 240 ML,JOHNSON & JOHNSON DE COLOMBIA
200030354,LUBRIDERM LOCION U.V.15 400 ML+LUB.120,JOHNSON & JOHNSON DE COLOMBIA
200030355,LUBRIDERM LOC.EXTRAHUM.400 ML+LUB.120,JOHNSON & JOHNSON DE COLOMBIA
200030367,SEDA DEN.JJ REACH HI.MEN 50 M P35LL50,JOHNSON & JOHNSON DE COLOMBIA
200040714,BANO LIQUIDO JJ BABY LIBRE DE GER. 200ML,JOHNSON & JOHNSON DE COLOMBIA
200040936,TAM.OB ORI MED 16UND+ORI MED 8 UND S.AHO,JOHNSON & JOHNSON DE COLOMBIA
200040937,TAM.OB ORI SUP 16UND+ORI SUP 8 UND S.AHO,JOHNSON & JOHNSON DE COLOMBIA
200040938,TAM.ORI OB SUP 8 UND+PROT CAREFREE 15,JOHNSON & JOHNSON DE COLOMBIA
200041899,BLOQ.SUNDOWN FPS70 120ML P.E.,JOHNSON & JOHNSON DE COLOMBIA
200007369,CREMA JJ BABY AVENA 100 ML,JOHNSON JOHNSON DE COLO
200034781,JAB.NEUTROGENA ORIGINAL BARRA 99 GR,JOHNSON JOHNSON DE COLO
200041805,NEUTROGENA SUN FRESH FPS 90 120 ML,JOHNSON JOHNSON DE COLO
200042860,CLORHEXOL GEL TUBO 30 GRAMOS,LAB. FARPAG
100027492,DOLNI-K GEL NF 60 GR,LAB. FARPAG
100027384,DOLNI-K NF ENJUAGUE 180 ML,LAB. FARPAG
200044128,ENJUAGUE BUCAL CLORHEXOL 0.2% 180 ML,LAB. FARPAG
200044584,ENJUAGUE BUCAL CLORHEXOL 0.2% SPRA 180ML,LAB. FARPAG
100021065,K CIT GEL 15 GRAMOS,LAB. FARPAG
200042626,K-TRIX ENJUAGUE BUCAL 180 MILILITROS,LAB. FARPAG
100026820,ODONTRIX ENJUAGUE BUCAL 180 ML,LAB. FARPAG
100027383,ODONTRIX NF GEL 30 GR,LAB. FARPAG
100027088,SALIVAR SOLUCION BUCAL 120 ML,LAB. FARPAG
100021371,AFTAKIDS GEL TUBO 15 GR,LAB. FARPAG
100011842,CRE.DEN.FITOKIDS SIN FLUOR 75 GR,LAB. FARPAG
200044151,CRE.DENTAL FITO KIDS C.FLUOR MENTA 75 GR,LAB. FARPAG
200043780,CRE.DENTAL PF NATURAL HIERBABUENA 75 G,LAB. FARPAG
200025501,CREMA FITO KIDS CHICLE 75 GR,LAB. FARPAG
200034913,GEL DENTAL HAPPYDENT 15 GR,LAB. FARPAG
100027685,PF LIPS BALSAMO PARA LABIOS 10 G,LAB. FARPAG
200042852,ENJUAGUE CLORHEXOL BUCAL SPRAY 180 ML,LAB. FARPAG
100014824,AMITRIPTILINA 25 MG 30 TABLETAS RC,LAB. INTERNACIONAL DE COL
100019883,AMITRIPTILINA 25 MG 300 TABLETAS RC,LAB. INTERNACIONAL DE COL
100019363,BENNE 50 MG15 ML FRASCO 120 ML,LAB. INTERNACIONAL DE COL
100020286,BISACODILO 5 MG 10 TABLETAS RC,LAB. INTERNACIONAL DE COL
100016254,BISACODILO 5 MG 100 TABLETAS RC,LAB. INTERNACIONAL DE COL
100016436,CAPTOPRIL 25 MG 30 TABLETAS RC,LAB. INTERNACIONAL DE COL
100016784,CAPTOPRIL 50 MG 30 TABLETAS RC,LAB. INTERNACIONAL DE COL
100018298,CARBAMAZEPINA 2% SUSP.120 ML RC(P)8952,LAB. INTERNACIONAL DE COL
100024849,CEFALEXINA 500 MG 100 CAPSULAS RC,LAB. INTERNACIONAL DE COL
100014819,CEFALEXINA 500 MG 24 CAPSULAS RC,LAB. INTERNACIONAL DE COL
100018743,CEFALEXINA 500 MG 250 CAPSULAS  RC (A),LAB. INTERNACIONAL DE COL
100014813,CEFRADINA 500 MG 24 CAPSULAS RC,LAB. INTERNACIONAL DE COL
100014172,CEFREX 500 MG 24 CAPSULAS,LAB. INTERNACIONAL DE COL
100014808,CEFTRIAXONA 1 GR 10 AMPOLLA RC,LAB. INTERNACIONAL DE COL
100014815,CELECOXIB 200 MG 10 CAPSULAS RC (P)16120,LAB. INTERNACIONAL DE COL
100014831,CETIRIZINA 10 MG 10 TABLETAS RC,LAB. INTERNACIONAL DE COL
100020265,CETIRIZINA 10 MG 250 TABLETAS RC,LAB. INTERNACIONAL DE COL
100015504,CLORFAM 4 MG 100 TABLETAS,LAB. INTERNACIONAL DE COL
100011123,CLORFAM 4 MG 20 TABLETAS,LAB. INTERNACIONAL DE COL
100009540,CLORFENIRAMINA JARABE 120 ML LBC,LAB. INTERNACIONAL DE COL
100025868,DAFULL (TADALAFILO) 20 MG 1 TABLETA,LAB. INTERNACIONAL DE COL
100025889,DAFULL (TADALAFILO) 20 MG 4 TABLETA,LAB. INTERNACIONAL DE COL
100025865,DAFULL (TADALAFILO) 5 MG 28 TABLETAS,LAB. INTERNACIONAL DE COL
100025890,DAFULL 20 MG 2 TABLETA,LAB. INTERNACIONAL DE COL
200015224,ERASSIN 100 MG 2 TABLETAS LB,LAB. INTERNACIONAL DE COL
100014200,ERASSIN 50 MG 2 TABLETAS,LAB. INTERNACIONAL DE COL
100012134,ESPIROLAN 100 MG 20 TABLETAS,LAB. INTERNACIONAL DE COL
100012133,ESPIROLAN 25 MG 20 TABLETAS,LAB. INTERNACIONAL DE COL
100027372,ESZOPICLONA 3 MG 15 TBS LBC,LAB. INTERNACIONAL DE COL
100017150,FLAGYL 500 MG 30 TABLETAS,LAB. INTERNACIONAL DE COL
100000352,FLAGYL NISTATINA 500 MG 10 OVULOS,LAB. INTERNACIONAL DE COL
100011121,FURAZOLIDONA 100 MG 30 TABLETAS LBC,LAB. INTERNACIONAL DE COL
100014822,HIOSCINA N-BUTIL BROMURO 10 MG 20 TBS RC,LAB. INTERNACIONAL DE COL
100019596,HIOSCINA N-BUTILBROMURO 10MG 100TBS RC,LAB. INTERNACIONAL DE COL
100014821,KETOTIFENO 1 MG 30 TABLETAS RC,LAB. INTERNACIONAL DE COL
100012688,LIPOSTAN 20 MG 30 TABLETAS,LAB. INTERNACIONAL DE COL
100021109,LOSARTAN 100 MG 30 TBS RC,LAB. INTERNACIONAL DE COL
100022571,LOSARTAN 50 MG 30 TBS RC,LAB. INTERNACIONAL DE COL
100020287,LOSARTAN 50 MG 375 TABLETAS RC,LAB. INTERNACIONAL DE COL
100012682,MELOXAINE 7.5 MG 10 TABLETAS,LAB. INTERNACIONAL DE COL
100020283,METOCARBAMOL 750 MG 250 TABLETAS RC,LAB. INTERNACIONAL DE COL
100014809,METOCLOPRAMIDA 10 MG 36 TABLETAS RC,LAB. INTERNACIONAL DE COL
100014826,METOCLOPRAMIDA GOTAS 30 ML RC,LAB. INTERNACIONAL DE COL
100019163,MIOFLEX 750 MG 100 TABLETAS,LAB. INTERNACIONAL DE COL
100011126,MIOFLEX 750 MG 20 TABLETAS,LAB. INTERNACIONAL DE COL
100015940,NAPROX 150 MG SUSPENSION 80 ML,LAB. INTERNACIONAL DE COL
100024885,NAPROX 2.5 % SUSPENSION 80 ML,LAB. INTERNACIONAL DE COL
100009041,NISTATINA SUSPENSION 60 ML LBC,LAB. INTERNACIONAL DE COL
100019279,NITROFURANTOINA 100 MG 40 TABLETAS RC,LAB. INTERNACIONAL DE COL
100017675,ORAZOLE 20 MG 30 CAPSULAS,LAB. INTERNACIONAL DE COL
100014832,PIROXICAM 20 MG 5 AMPS RC,LAB. INTERNACIONAL DE COL
100014814,PIROXICAM 40 MG 5 AMPOLLAS RC,LAB. INTERNACIONAL DE COL
100012684,PRATEN 1 MG 30 TABLETAS,LAB. INTERNACIONAL DE COL
100015690,REX ROSUVASTATINA 10 MG 30 TBS(A),LAB. INTERNACIONAL DE COL
100015691,REX ROSUVASTATINA 20 MG 30 TBS (A),LAB. INTERNACIONAL DE COL
100027247,REX ROSUVASTATINA 40 MG 30 TBS(A),LAB. INTERNACIONAL DE COL
100019144,SILDENAFIL 100 MG 1 TABLETA RC,LAB. INTERNACIONAL DE COL
100022720,SILDENAFIL 50 MG 100 TABLETAS RC,LAB. INTERNACIONAL DE COL
100014828,SILDENAFIL 50 MG 2 TABLETAS RC,LAB. INTERNACIONAL DE COL
100022197,SILDENAFIL 50 MG 4 TABLETAS RC,LAB. INTERNACIONAL DE COL
100017296,SULFASALAZINA 500 MG 10 TABLETAS RC,LAB. INTERNACIONAL DE COL
100022738,SULTAMICILINA 375 MG 10 TBS LBC,LAB. INTERNACIONAL DE COL
100016381,TAXANIDA 100 MG5 ML 60 ML,LAB. INTERNACIONAL DE COL
100017066,TAXANIDA 500 MILIGRAMOS 6 TABLETAS,LAB. INTERNACIONAL DE COL
100019161,TRAZODONA 50 MG 250 TBS RC,LAB. INTERNACIONAL DE COL
100014833,TRAZODONA 50 MG 50 TABLETAS RC,LAB. INTERNACIONAL DE COL
100023543,TRIFAST CREMA 20 GR,LAB. INTERNACIONAL DE COL
100014804,VITAMINA B12 1 ML 6 AMPOLLAS RC,LAB. INTERNACIONAL DE COL
100001170,ZARET 500 MG 3 TABLETAS (3%+),LAB. INTERNACIONAL DE COL
100019532,ZOPICLONA 7.5 MG 20 TABLETAS RC,LAB. INTERNACIONAL DE COL
100021110,ZOPICLONA 7.5 MG 30 TABLETAS RC,LAB. INTERNACIONAL DE COL
100015911,K-MICOT 1% SOLUSION TOPICA 30 ML,LAB. INTERNACIONAL DE COL
100018483,DIMENOL 50 MG 72 TABLETAS,LAB. INTERNACIONAL DE COL
100016112,INSTACALM 100000 UI CREMA 30 GR,LAB. INTERNACIONAL DE COL
100017681,INSTACALM 100000 UI CREMA 60 GR,LAB. INTERNACIONAL DE COL
100009444,LABINPINA 10 MG 100 TABLETAS,LAB. INTERNACIONAL DE COL
100008565,LABINPINA 10 MG 20 TBS,LAB. INTERNACIONAL DE COL
100011125,LAXIUM 5 MG 10 TABLETAS,LAB. INTERNACIONAL DE COL
100015503,LAXIUM 5 MG 100 TABLETAS,LAB. INTERNACIONAL DE COL
100014006,SOLHIDREX SABOR CEREZA 30 SBS,LAB. INTERNACIONAL DE COL
100014005,SOLHIDREX SABOR FRESA 30 SBS,LAB. INTERNACIONAL DE COL
100014004,SOLHIDREX SABOR UVA 30 SBS,LAB. INTERNACIONAL DE COL
100018322,ADIX 500 MG 10 TABLETAS (A),LAB. LEGRAND S.A.
100018321,ADIX 750 MG 5 TABLETAS (A)        oferta 1+1,LAB. LEGRAND S.A.
100023889,ANIME 100 MG 1 TABLETA,LAB. LEGRAND S.A.
100023888,ANIME 100 MG 4 TABLETAS,LAB. LEGRAND S.A.
100028290,ARNIDOL SOLUCION TOPICA 90 ML,LAB. LEGRAND S.A.
100019983,CARDIK 160 MG 28 TABLETAS,LAB. LEGRAND S.A.
100019973,CARDIK 3 1601012.5 MG 28 TBS(P)56986,LAB. LEGRAND S.A.
100019974,CARDIK 3 160512.5 MG 28 TBS(P)56986,LAB. LEGRAND S.A.
100019981,CARDIK 320 MG 28 TABLETAS,LAB. LEGRAND S.A.
100028420,CARDIK 320 MG 30 TBS M(88608),LAB. LEGRAND S.A.
100019977,CARDIK A 1605 MG 28 TBS(A)(P)52058(SC),LAB. LEGRAND S.A.
100019979,CARDIK A 805 MG 28 TBS(P)26029(SC),LAB. LEGRAND S.A.
100024916,CARDIK-IN 1601.25 MG 30 TABLETAS(PAE),LAB. LEGRAND S.A.
100024917,CARDIK-IN 1602.5 MG 30 TABLETAS,LAB. LEGRAND S.A.
100019961,CARDIOCAP 40 MG 28 CAPSULAS(P)14605,LAB. LEGRAND S.A.
100019952,CARDIOCAP 80 MG 28 TABLETAS (P)29210,LAB. LEGRAND S.A.
100021836,CARDIOCAP A 8010MG 30TBS(A)(P)91416(SC),LAB. LEGRAND S.A.
100021834,CARDIOCAP A 805MG 30TBS (A)(P)91416(SC),LAB. LEGRAND S.A.
100022905,CARDIOCAP H 8012.5MG 30 TBS(P)51864(SC),LAB. LEGRAND S.A.
100027130,DEMULIN ER 0.4 30 TBS      oferta 2+1,LAB. LEGRAND S.A.
100022366,DOLOFF 5-325 10 TABLETAS,LAB. LEGRAND S.A.
100022367,DOLOFF 5-325 30 TABLETAS (3%+)(PAE),LAB. LEGRAND S.A.
100023341,DOLOFF 7.5-325 10 TABLETAS,LAB. LEGRAND S.A.
